MRSTATEPSTL,DOB_MM,ptb_prop,ptb_prop2,n,year,state_name,Census_Region
CO,9,0.060629615235134084,6.06,5146,2014,Colorado,West
CO,10,0.05916566385880465,5.92,4986,2014,Colorado,West
CO,11,0.07180500658761528,7.18,4554,2014,Colorado,West
CO,12,0.07153164296021439,7.15,4851,2014,Colorado,West
DE,1,0.07389162561576355,7.39,812,2014,Delaware,South
DE,2,0.08528198074277854,8.53,727,2014,Delaware,South
DE,3,0.08574879227053141,8.57,828,2014,Delaware,South
DE,4,0.0835509138381201,8.36,766,2014,Delaware,South
DE,5,0.08412322274881516,8.41,844,2014,Delaware,South
DE,6,0.08354114713216958,8.35,802,2014,Delaware,South
DE,7,0.06666666666666667,6.67,825,2014,Delaware,South
DE,8,0.06920415224913495,6.92,867,2014,Delaware,South
DE,9,0.09166666666666666,9.17,840,2014,Delaware,South
DE,10,0.07107843137254902,7.11,816,2014,Delaware,South
DE,11,0.06982872200263504,6.98,759,2014,Delaware,South
DE,12,0.07875894988066826,7.88,838,2014,Delaware,South
FL,1,0.07906416434187168,7.91,15772,2014,Florida,South
FL,2,0.07484290051542752,7.48,14163,2014,Florida,South
FL,3,0.07758620689655173,7.76,15196,2014,Florida,South
FL,4,0.07690767073903465,7.69,14979,2014,Florida,South
FL,5,0.07906122984135308,7.91,15254,2014,Florida,South
FL,6,0.0832654170062483,8.33,14724,2014,Florida,South
FL,7,0.07694711838979873,7.69,15998,2014,Florida,South
FL,8,0.07717377936293199,7.72,16262,2014,Florida,South
FL,9,0.07282383103406177,7.28,16382,2014,Florida,South
FL,10,0.08228384596754662,8.23,16516,2014,Florida,South
FL,11,0.0750163505559189,7.5,15290,2014,Florida,South
FL,12,0.07545615067686874,7.55,16990,2014,Florida,South
GA,1,0.08288554540569586,8.29,7444,2014,Georgia,South
GA,2,0.08007065057403591,8.01,6794,2014,Georgia,South
GA,3,0.07627234274798744,7.63,7329,2014,Georgia,South
GA,4,0.07962529274004684,7.96,7259,2014,Georgia,South
GA,5,0.08558139534883721,8.56,7525,2014,Georgia,South
GA,6,0.08617482951022938,8.62,8065,2014,Georgia,South
GA,7,0.08161630036630037,8.16,8736,2014,Georgia,South
GA,8,0.08112486980673533,8.11,8641,2014,Georgia,South
GA,9,0.07292035398230089,7.29,8475,2014,Georgia,South
GA,10,0.08636044059057886,8.64,8534,2014,Georgia,South
GA,11,0.08496055864476917,8.5,7733,2014,Georgia,South
GA,12,0.08447260197843726,8.45,8997,2014,Georgia,South
ID,1,0.06329884357881924,6.33,1643,2014,Idaho,West
ID,2,0.06267029972752043,6.27,1468,2014,Idaho,West
ID,3,0.0513595166163142,5.14,1655,2014,Idaho,West
ID,4,0.05214368482039398,5.21,1726,2014,Idaho,West
ID,5,0.06374501992031872,6.37,1757,2014,Idaho,West
ID,6,0.06372840976771887,6.37,1679,2014,Idaho,West
ID,7,0.05358119190814653,5.36,1829,2014,Idaho,West
ID,8,0.06063887384948565,6.06,1847,2014,Idaho,West
ID,9,0.05895691609977324,5.9,1764,2014,Idaho,West
ID,10,0.06382978723404255,6.38,1739,2014,Idaho,West
ID,11,0.06640876853642812,6.64,1551,2014,Idaho,West
ID,12,0.06272189349112427,6.27,1690,2014,Idaho,West
IL,1,0.07659656569554313,7.66,10366,2014,Illinois,Midwest
IL,2,0.07491380211054226,7.49,9571,2014,Illinois,Midwest
IL,3,0.06940482981555429,6.94,10518,2014,Illinois,Midwest
IL,4,0.0752191535488736,7.52,10609,2014,Illinois,Midwest
IL,5,0.07456525557702441,7.46,11386,2014,Illinois,Midwest
IL,6,0.07802187867281439,7.8,11061,2014,Illinois,Midwest
IL,7,0.0745068788330847,7.45,12066,2014,Illinois,Midwest
IL,8,0.06886893483812505,6.89,12139,2014,Illinois,Midwest
IL,9,0.0706290672451193,7.06,11525,2014,Illinois,Midwest
IL,10,0.07984119982355536,7.98,11335,2014,Illinois,Midwest
IL,11,0.0794172932330827,7.94,10640,2014,Illinois,Midwest
IL,12,0.07716296890314532,7.72,11223,2014,Illinois,Midwest
KS,1,0.06559102069449316,6.56,2851,2014,Kansas,Midwest
KS,2,0.05740181268882175,5.74,2648,2014,Kansas,Midwest
KS,3,0.07646648044692737,7.65,2864,2014,Kansas,Midwest
KS,4,0.07587412587412587,7.59,2860,2014,Kansas,Midwest
KS,5,0.06349745331069609,6.35,2945,2014,Kansas,Midwest
KS,6,0.07315340909090909,7.32,2816,2014,Kansas,Midwest
KS,7,0.07561132561132561,7.56,3108,2014,Kansas,Midwest
KS,8,0.07247318817029574,7.25,3077,2014,Kansas,Midwest
KS,9,0.06572461386789352,6.57,3043,2014,Kansas,Midwest
KS,10,0.06526966678117485,6.53,2911,2014,Kansas,Midwest
KS,11,0.06568025983399495,6.57,2771,2014,Kansas,Midwest
KS,12,0.06816608996539793,6.82,2890,2014,Kansas,Midwest
LA,1,0.08684267946759765,8.68,4583,2014,Louisiana,South
LA,2,0.09357709886937696,9.36,4157,2014,Louisiana,South
LA,3,0.10622710622710622,10.62,4368,2014,Louisiana,South
LA,4,0.09727891156462586,9.73,4410,2014,Louisiana,South
LA,5,0.10088616223585549,10.09,4401,2014,Louisiana,South
LA,6,0.10671296296296297,10.67,4320,2014,Louisiana,South
LA,7,0.10290183165260341,10.29,4859,2014,Louisiana,South
LA,8,0.09566824060767809,9.57,4871,2014,Louisiana,South
LA,9,0.10686395396629675,10.69,4866,2014,Louisiana,South
LA,10,0.10058574025449404,10.06,4951,2014,Louisiana,South
LA,11,0.0953534463774499,9.54,4541,2014,Louisiana,South
LA,12,0.08726276658188221,8.73,5111,2014,Louisiana,South
MA,1,0.06913470115967886,6.91,4484,2014,Massachusetts,Northeast
MA,2,0.06869125090383225,6.87,4149,2014,Massachusetts,Northeast
MA,3,0.06064488575699338,6.06,4683,2014,Massachusetts,Northeast
MA,4,0.06384379113646337,6.38,4558,2014,Massachusetts,Northeast
MA,5,0.05850422195416164,5.85,4974,2014,Massachusetts,Northeast
MA,6,0.058027475907320075,5.8,4877,2014,Massachusetts,Northeast
MA,7,0.05938697318007663,5.94,5220,2014,Massachusetts,Northeast
MA,8,0.059532780708364735,5.95,5308,2014,Massachusetts,Northeast
MA,9,0.05670202507232401,5.67,5185,2014,Massachusetts,Northeast
MA,10,0.061663757998836534,6.17,5157,2014,Massachusetts,Northeast
MA,11,0.05776411157478586,5.78,4553,2014,Massachusetts,Northeast
MA,12,0.0651940810636929,6.52,4663,2014,Massachusetts,Northeast
MD,1,0.08065519386274103,8.07,4823,2014,Maryland,South
MD,2,0.07881197380729654,7.88,4276,2014,Maryland,South
MD,3,0.07654075546719682,7.65,5030,2014,Maryland,South
MD,4,0.07387387387387387,7.39,4440,2014,Maryland,South
MD,5,0.0799184505606524,7.99,4905,2014,Maryland,South
MD,6,0.08186892702088071,8.19,4837,2014,Maryland,South
MD,7,0.07589705053541236,7.59,5323,2014,Maryland,South
MD,8,0.07732634338138926,7.73,5341,2014,Maryland,South
MD,9,0.07917944785276074,7.92,5216,2014,Maryland,South
MD,10,0.08298673004555357,8.3,5049,2014,Maryland,South
MD,11,0.08038453671507466,8.04,4889,2014,Maryland,South
MD,12,0.08398744113029827,8.4,5096,2014,Maryland,South
MN,1,0.06720098643649815,6.72,4866,2014,Minnesota,Midwest
MN,2,0.07589383636762448,7.59,4559,2014,Minnesota,Midwest
MN,3,0.06758080313418217,6.76,5105,2014,Minnesota,Midwest
MN,4,0.06366307541625857,6.37,5105,2014,Minnesota,Midwest
MN,5,0.05892986261749819,5.89,5532,2014,Minnesota,Midwest
MN,6,0.06444786456329357,6.44,5198,2014,Minnesota,Midwest
MN,7,0.06960981864810405,6.96,5459,2014,Minnesota,Midwest
MN,8,0.06036697247706422,6.04,5450,2014,Minnesota,Midwest
MN,9,0.06204796345641416,6.2,5254,2014,Minnesota,Midwest
MN,10,0.06134010548935339,6.13,5119,2014,Minnesota,Midwest
MN,11,0.059772492244053774,5.98,4835,2014,Minnesota,Midwest
MN,12,0.06605467970464977,6.61,5011,2014,Minnesota,Midwest
MO,1,0.07775904065954656,7.78,5337,2014,Missouri,Midwest
MO,2,0.0732994923857868,7.33,4925,2014,Missouri,Midwest
MO,3,0.07148175725986597,7.15,5372,2014,Missouri,Midwest
MO,4,0.07813388962639864,7.81,5273,2014,Missouri,Midwest
MO,5,0.07422230307440422,7.42,5497,2014,Missouri,Midwest
MO,6,0.07600308641975309,7.6,5184,2014,Missouri,Midwest
MO,7,0.07695004382120947,7.7,5705,2014,Missouri,Midwest
MO,8,0.07056590752242926,7.06,5796,2014,Missouri,Midwest
MO,9,0.07414686439163838,7.41,5597,2014,Missouri,Midwest
MO,10,0.06990606936416185,6.99,5536,2014,Missouri,Midwest
MO,11,0.08318407960199005,8.32,5025,2014,Missouri,Midwest
MO,12,0.07914818101153505,7.91,5635,2014,Missouri,Midwest
MS,1,0.1099381143065162,10.99,2747,2014,Mississippi,South
MS,2,0.09035687167805619,9.04,2634,2014,Mississippi,South
MS,3,0.10828267477203647,10.83,2632,2014,Mississippi,South
MS,4,0.11000794281175535,11,2518,2014,Mississippi,South
MS,5,0.11428571428571428,11.43,2625,2014,Mississippi,South
MS,6,0.1126075570520015,11.26,2673,2014,Mississippi,South
MS,7,0.10514096185737977,10.51,3015,2014,Mississippi,South
MS,8,0.10734265734265734,10.73,2860,2014,Mississippi,South
MS,9,0.09487796493640427,9.49,2909,2014,Mississippi,South
MS,10,0.10173448965977318,10.17,2998,2014,Mississippi,South
MS,11,0.1122334455667789,11.22,2673,2014,Mississippi,South
MS,12,0.10396534488503832,10.4,3001,2014,Mississippi,South
NC,1,0.08161896243291591,8.16,8944,2014,North Carolina,South
NC,2,0.07816119985367638,7.82,8201,2014,North Carolina,South
NC,3,0.07516339869281045,7.52,8568,2014,North Carolina,South
NC,4,0.07510558155461705,7.51,8761,2014,North Carolina,South
NC,5,0.08135860979462875,8.14,8862,2014,North Carolina,South
NC,6,0.07532614861032332,7.53,8815,2014,North Carolina,South
NC,7,0.07669094693028096,7.67,9610,2014,North Carolina,South
NC,8,0.07424714434060228,7.42,9630,2014,North Carolina,South
NC,9,0.07493261455525606,7.49,9275,2014,North Carolina,South
NC,10,0.074737293587819,7.47,9326,2014,North Carolina,South
NC,11,0.08312371369769038,8.31,8746,2014,North Carolina,South
NC,12,0.07898433279308482,7.9,9255,2014,North Carolina,South
ND,1,0.05926860025220681,5.93,793,2014,North Dakota,Midwest
ND,2,0.06862745098039216,6.86,714,2014,North Dakota,Midwest
ND,3,0.0607661822985469,6.08,757,2014,North Dakota,Midwest
ND,4,0.07664233576642336,7.66,822,2014,North Dakota,Midwest
ND,5,0.06960556844547564,6.96,862,2014,North Dakota,Midwest
ND,6,0.06710526315789474,6.71,760,2014,North Dakota,Midwest
ND,7,0.05016722408026756,5.02,897,2014,North Dakota,Midwest
ND,8,0.06551724137931035,6.55,870,2014,North Dakota,Midwest
ND,9,0.07068366164542295,7.07,863,2014,North Dakota,Midwest
ND,10,0.058240396530359353,5.82,807,2014,North Dakota,Midwest
ND,11,0.06521739130434782,6.52,782,2014,North Dakota,Midwest
ND,12,0.07083825265643448,7.08,847,2014,North Dakota,Midwest
NE,1,0.080608793686584,8.06,1774,2014,Nebraska,Midwest
NE,2,0.06434474616292798,6.43,1694,2014,Nebraska,Midwest
NE,3,0.06451612903225806,6.45,1860,2014,Nebraska,Midwest
NE,4,0.07010309278350516,7.01,1940,2014,Nebraska,Midwest
NE,5,0.06891422905304909,6.89,2017,2014,Nebraska,Midwest
NE,6,0.0731958762886598,7.32,1940,2014,Nebraska,Midwest
NE,7,0.06894889103182257,6.89,2074,2014,Nebraska,Midwest
NE,8,0.07816968541468065,7.82,2098,2014,Nebraska,Midwest
NE,9,0.07486090035407182,7.49,1977,2014,Nebraska,Midwest
NE,10,0.07477086348287507,7.48,2073,2014,Nebraska,Midwest
NE,11,0.06294864715626726,6.29,1811,2014,Nebraska,Midwest
NE,12,0.07552222817354044,7.55,1867,2014,Nebraska,Midwest
NM,1,0.062058130400628436,6.21,1273,2014,New Mexico,West
NM,2,0.06168549087749783,6.17,1151,2014,New Mexico,West
NM,3,0.05324074074074074,5.32,1296,2014,New Mexico,West
NM,4,0.05967741935483871,5.97,1240,2014,New Mexico,West
NM,5,0.06372934697088907,6.37,1271,2014,New Mexico,West
NM,6,0.06497622820919176,6.5,1262,2014,New Mexico,West
NM,7,0.06636838180462341,6.64,1341,2014,New Mexico,West
NM,8,0.06719367588932806,6.72,1518,2014,New Mexico,West
NM,9,0.056466302367941715,5.65,1647,2014,New Mexico,West
NM,10,0.06575520833333333,6.58,1536,2014,New Mexico,West
NM,11,0.06862745098039216,6.86,1428,2014,New Mexico,West
NM,12,0.07012002526847758,7.01,1583,2014,New Mexico,West
NV,1,0.08729846637829336,8.73,2543,2014,Nevada,West
NV,2,0.08160621761658031,8.16,2316,2014,Nevada,West
NV,3,0.08366375892149087,8.37,2522,2014,Nevada,West
NV,4,0.07739810621655002,7.74,2429,2014,Nevada,West
NV,5,0.0806697108066971,8.07,2628,2014,Nevada,West
NV,6,0.08465189873417721,8.47,2528,2014,Nevada,West
NV,7,0.08427762039660057,8.43,2824,2014,Nevada,West
NV,8,0.07744956772334294,7.74,2776,2014,Nevada,West
NV,9,0.07739602169981917,7.74,2765,2014,Nevada,West
NV,10,0.08509036144578314,8.51,2656,2014,Nevada,West
NV,11,0.07335907335907337,7.34,2590,2014,Nevada,West
NV,12,0.09436048654625875,9.44,2713,2014,Nevada,West
NY,1,0.06782821513897791,6.78,17161,2014,New York,Northeast
NY,2,0.0691563812189846,6.92,15718,2014,New York,Northeast
NY,3,0.06648536049068395,6.65,17282,2014,New York,Northeast
NY,4,0.07109830060649733,7.11,16653,2014,New York,Northeast
NY,5,0.06560449859418932,6.56,18139,2014,New York,Northeast
NY,6,0.06827767012424484,6.83,17546,2014,New York,Northeast
NY,7,0.06405806248027769,6.41,19014,2014,New York,Northeast
NY,8,0.06732409381663113,6.73,18760,2014,New York,Northeast
NY,9,0.059136284722222224,5.91,18432,2014,New York,Northeast
NY,10,0.06451432720773055,6.45,17903,2014,New York,Northeast
NY,11,0.06830238726790451,6.83,16588,2014,New York,Northeast
NY,12,0.06692958390489255,6.69,17496,2014,New York,Northeast
OH,1,0.08728769943386516,8.73,9715,2014,Ohio,Midwest
OH,2,0.07852528402762309,7.85,8978,2014,Ohio,Midwest
OH,3,0.0783368484483278,7.83,9957,2014,Ohio,Midwest
OH,4,0.079301489470981,7.93,9735,2014,Ohio,Midwest
OH,5,0.08438043688381984,8.44,10346,2014,Ohio,Midwest
OH,6,0.08349841521394612,8.35,10096,2014,Ohio,Midwest
OH,7,0.07466543608675588,7.47,10835,2014,Ohio,Midwest
OH,8,0.08059023836549375,8.06,10572,2014,Ohio,Midwest
OH,9,0.07442657276101647,7.44,10507,2014,Ohio,Midwest
OH,10,0.08080212326747273,8.08,10173,2014,Ohio,Midwest
OH,11,0.08335944844876214,8.34,9573,2014,Ohio,Midwest
OH,12,0.08381474591207284,8.38,10213,2014,Ohio,Midwest
OK,1,0.08813379346960445,8.81,3767,2014,Oklahoma,South
OK,2,0.08596237337192475,8.6,3455,2014,Oklahoma,South
OK,3,0.07818930041152264,7.82,3645,2014,Oklahoma,South
OK,4,0.08411214953271028,8.41,3638,2014,Oklahoma,South
OK,5,0.08180388044048244,8.18,3814,2014,Oklahoma,South
OK,6,0.08055398530243076,8.06,3538,2014,Oklahoma,South
OK,7,0.08874724197107134,8.87,4079,2014,Oklahoma,South
OK,8,0.0785024154589372,7.85,4140,2014,Oklahoma,South
OK,9,0.08426692644909888,8.43,4106,2014,Oklahoma,South
OK,10,0.08550651955867603,8.55,3988,2014,Oklahoma,South
OK,11,0.08026570716855798,8.03,3613,2014,Oklahoma,South
OK,12,0.08005857944837685,8.01,4097,2014,Oklahoma,South
OR,1,0.0510612119347893,5.11,3251,2014,Oregon,West
OR,2,0.06285334220152976,6.29,3007,2014,Oregon,West
OR,3,0.05783582089552239,5.78,3216,2014,Oregon,West
OR,4,0.053934571175950484,5.39,3393,2014,Oregon,West
OR,5,0.059517279210093255,5.95,3646,2014,Oregon,West
OR,6,0.05890642615558061,5.89,3548,2014,Oregon,West
OR,7,0.053487730907085744,5.35,3627,2014,Oregon,West
OR,8,0.05485807860262009,5.49,3664,2014,Oregon,West
OR,9,0.05017401392111369,5.02,3448,2014,Oregon,West
OR,10,0.05204572803850782,5.2,3324,2014,Oregon,West
OR,11,0.06261740763932373,6.26,3194,2014,Oregon,West
OR,12,0.07113218731475993,7.11,3374,2014,Oregon,West
PA,1,0.07844747920731081,7.84,9739,2014,Pennsylvania,Northeast
PA,2,0.07614495331258338,7.61,8996,2014,Pennsylvania,Northeast
PA,3,0.07728722856848821,7.73,9717,2014,Pennsylvania,Northeast
PA,4,0.07471736896197329,7.47,9730,2014,Pennsylvania,Northeast
PA,5,0.07160493827160494,7.16,10125,2014,Pennsylvania,Northeast
PA,6,0.07255139056831923,7.26,9924,2014,Pennsylvania,Northeast
PA,7,0.0680579056213574,6.81,10638,2014,Pennsylvania,Northeast
PA,8,0.06642987424402419,6.64,10417,2014,Pennsylvania,Northeast
PA,9,0.06438026474127558,6.44,9972,2014,Pennsylvania,Northeast
PA,10,0.07317073170731707,7.32,9635,2014,Pennsylvania,Northeast
PA,11,0.06751424813678211,6.75,9124,2014,Pennsylvania,Northeast
PA,12,0.07343165766514333,7.34,9628,2014,Pennsylvania,Northeast
SC,1,0.09223790322580645,9.22,3968,2014,South Carolina,South
SC,2,0.09090909090909091,9.09,3696,2014,South Carolina,South
SC,3,0.08436213991769548,8.44,3888,2014,South Carolina,South
SC,4,0.08188850360096026,8.19,3749,2014,South Carolina,South
SC,5,0.09748818701815469,9.75,4021,2014,South Carolina,South
SC,6,0.09599797365754813,9.6,3948,2014,South Carolina,South
SC,7,0.08921064922933208,8.92,4282,2014,South Carolina,South
SC,8,0.0875895539634851,8.76,4327,2014,South Carolina,South
SC,9,0.08725445408862495,8.73,4378,2014,South Carolina,South
SC,10,0.08130271790065605,8.13,4268,2014,South Carolina,South
SC,11,0.08881578947368421,8.88,3952,2014,South Carolina,South
SC,12,0.08418367346938775,8.42,4312,2014,South Carolina,South
SD,1,0.06430155210643015,6.43,902,2014,South Dakota,Midwest
SD,2,0.06758448060075094,6.76,799,2014,South Dakota,Midwest
SD,3,0.05971769815418024,5.97,921,2014,South Dakota,Midwest
SD,4,0.0672358591248666,6.72,937,2014,South Dakota,Midwest
SD,5,0.059020044543429843,5.9,898,2014,South Dakota,Midwest
SD,6,0.08161044613710555,8.16,919,2014,South Dakota,Midwest
SD,7,0.061224489795918366,6.12,980,2014,South Dakota,Midwest
SD,8,0.06694560669456066,6.69,956,2014,South Dakota,Midwest
SD,9,0.07609860664523044,7.61,933,2014,South Dakota,Midwest
SD,10,0.07403189066059225,7.4,878,2014,South Dakota,Midwest
SD,11,0.05909617612977984,5.91,863,2014,South Dakota,Midwest
SD,12,0.06987399770904926,6.99,873,2014,South Dakota,Midwest
TN,1,0.09307546192367466,9.31,5791,2014,Tennessee,South
TN,2,0.0876641390789717,8.77,5407,2014,Tennessee,South
TN,3,0.08608220144646322,8.61,5669,2014,Tennessee,South
TN,4,0.09223646723646724,9.22,5616,2014,Tennessee,South
TN,5,0.09585942936673626,9.59,5748,2014,Tennessee,South
TN,6,0.08982665032393626,8.98,5711,2014,Tennessee,South
TN,7,0.08458261006785545,8.46,6337,2014,Tennessee,South
TN,8,0.08676754668383774,8.68,6212,2014,Tennessee,South
TN,9,0.08117723156532988,8.12,6184,2014,Tennessee,South
TN,10,0.089633542423242,8.96,6058,2014,Tennessee,South
TN,11,0.08922800718132855,8.92,5570,2014,Tennessee,South
TN,12,0.08630609896432681,8.63,6083,2014,Tennessee,South
TX,1,0.08629985599946419,8.63,29861,2014,Texas,South
TX,2,0.08292157372664116,8.29,26917,2014,Texas,South
TX,3,0.08373389063044236,8.37,28710,2014,Texas,South
TX,4,0.07956858683618442,7.96,28001,2014,Texas,South
TX,5,0.0868766582760732,8.69,29398,2014,Texas,South
TX,6,0.08943620790478483,8.94,29071,2014,Texas,South
TX,7,0.08689005366279795,8.69,32052,2014,Texas,South
TX,8,0.08437392420117047,8.44,31953,2014,Texas,South
TX,9,0.07968227163273603,7.97,31977,2014,Texas,South
TX,10,0.08201645961761117,8.2,31957,2014,Texas,South
TX,11,0.08525033829499323,8.53,29560,2014,Texas,South
TX,12,0.08149634693173623,8.15,31891,2014,Texas,South
UT,1,0.07972732661529341,7.97,3374,2014,Utah,West
UT,2,0.08280254777070063,8.28,3140,2014,Utah,West
UT,3,0.07034372501998401,7.03,3753,2014,Utah,West
UT,4,0.06557377049180328,6.56,3721,2014,Utah,West
UT,5,0.06000508517670989,6,3933,2014,Utah,West
UT,6,0.06763925729442971,6.76,3770,2014,Utah,West
UT,7,0.0730979612133267,7.31,4022,2014,Utah,West
UT,8,0.06545362648471063,6.55,3957,2014,Utah,West
UT,9,0.05768208399787347,5.77,3762,2014,Utah,West
UT,10,0.06867845993756504,6.87,3844,2014,Utah,West
UT,11,0.06578542883492161,6.58,3253,2014,Utah,West
UT,12,0.07003444316877153,7,3484,2014,Utah,West
VA,1,0.07576030232139644,7.58,5557,2014,Virginia,South
VA,2,0.07677048204721286,7.68,5041,2014,Virginia,South
VA,3,0.07347240169835702,7.35,5417,2014,Virginia,South
VA,4,0.07074074074074074,7.07,5400,2014,Virginia,South
VA,5,0.070604683677036,7.06,5722,2014,Virginia,South
VA,6,0.07543216343635412,7.54,5727,2014,Virginia,South
VA,7,0.07138147049126278,7.14,6066,2014,Virginia,South
VA,8,0.06395443449959316,6.4,6145,2014,Virginia,South
VA,9,0.06172839506172839,6.17,6075,2014,Virginia,South
VA,10,0.06594521474467366,6.59,5914,2014,Virginia,South
VA,11,0.06852128454070201,6.85,5356,2014,Virginia,South
VA,12,0.07063784923563521,7.06,5691,2014,Virginia,South
VT,1,0.06878306878306878,6.88,378,2014,Vermont,Northeast
VT,2,0.05053191489361702,5.05,376,2014,Vermont,Northeast
VT,3,0.040380047505938245,4.04,421,2014,Vermont,Northeast
VT,4,0.06356968215158924,6.36,409,2014,Vermont,Northeast
VT,5,0.045351473922902494,4.54,441,2014,Vermont,Northeast
VT,6,0.07462686567164178,7.46,402,2014,Vermont,Northeast
VT,7,0.0515695067264574,5.16,446,2014,Vermont,Northeast
VT,8,0.05496828752642706,5.5,473,2014,Vermont,Northeast
VT,9,0.05412371134020619,5.41,388,2014,Vermont,Northeast
VT,10,0.047619047619047616,4.76,441,2014,Vermont,Northeast
VT,11,0.05420054200542006,5.42,369,2014,Vermont,Northeast
VT,12,0.061855670103092786,6.19,388,2014,Vermont,Northeast
WA,1,0.066600066600066607,6.66,6006,2014,Washington,West
WA,2,0.06375131717597471,6.38,5694,2014,Washington,West
WA,3,0.05886147395581358,5.89,6201,2014,Washington,West
WA,4,0.06832298136645963,6.83,6118,2014,Washington,West
WA,5,0.062376388254982505,6.24,6573,2014,Washington,West
WA,6,0.061300889096864764,6.13,6411,2014,Washington,West
WA,7,0.06018790369935408,6.02,6812,2014,Washington,West
WA,8,0.06461449107013213,6.46,6887,2014,Washington,West
WA,9,0.058295281582952815,5.83,6570,2014,Washington,West
WA,10,0.06191806331471136,6.19,6444,2014,Washington,West
WA,11,0.06377899045020465,6.38,5864,2014,Washington,West
WA,12,0.060815147625160465,6.08,6232,2014,Washington,West
WI,1,0.07861635220125786,7.86,4452,2014,Wisconsin,Midwest
WI,2,0.07637571157495256,7.64,4216,2014,Wisconsin,Midwest
WI,3,0.07443157443157443,7.44,4662,2014,Wisconsin,Midwest
WI,4,0.07600502512562814,7.6,4776,2014,Wisconsin,Midwest
WI,5,0.06400481540930979,6.4,4984,2014,Wisconsin,Midwest
WI,6,0.06553245116572148,6.55,4761,2014,Wisconsin,Midwest
WI,7,0.06462585034013606,6.46,4998,2014,Wisconsin,Midwest
WI,8,0.06368536634058694,6.37,5009,2014,Wisconsin,Midwest
WI,9,0.06725329981143935,6.73,4773,2014,Wisconsin,Midwest
WI,10,0.061835539162508134,6.18,4609,2014,Wisconsin,Midwest
WI,11,0.07318806252960681,7.32,4222,2014,Wisconsin,Midwest
WI,12,0.07642765135251181,7.64,4658,2014,Wisconsin,Midwest
WY,1,0.10444874274661509,10.44,517,2014,Wyoming,West
WY,2,0.07430997876857749,7.43,471,2014,Wyoming,West
WY,3,0.06358381502890173,6.36,519,2014,Wyoming,West
WY,4,0.05555555555555555,5.56,558,2014,Wyoming,West
WY,5,0.07765151515151515,7.77,528,2014,Wyoming,West
WY,6,0.07289719626168224,7.29,535,2014,Wyoming,West
WY,7,0.09752066115702479,9.75,605,2014,Wyoming,West
WY,8,0.08916083916083917,8.92,572,2014,Wyoming,West
WY,9,0.08048289738430583,8.05,497,2014,Wyoming,West
WY,10,0.08785046728971962,8.79,535,2014,Wyoming,West
WY,11,0.06485355648535565,6.49,478,2014,Wyoming,West
WY,12,0.05436893203883495,5.44,515,2014,Wyoming,West
