"parameter","method","coverage","bias","MSE","power"
"DTE.0","stacked.regression",0.947,-1.53179614673023e-05,5.98747665249047e-06,0.974
"DTE.0","TWFE",0.955,-0.000103673154987641,3.93152730153653e-05,0.337
"DTE.0","TWFE.ever.adopted",0.955,-0.000103673154987641,3.93152730153653e-05,0.337
"DTE.1","group.time.ATT",1,4.09909516889094e-05,6.08553891812033e-06,0.784
"DTE.1","group.time.ATT.ever.adopted",0.993,6.49482978814148e-05,1.04557665158424e-05,0.641
"DTE.1","stacked.regression",0.939,4.09909516889104e-05,6.08553891812033e-06,0.972
"DTE.1","TWFE",0.941,0.000140503141694169,4.20975357783352e-05,0.318
"DTE.1","TWFE.ever.adopted",0.941,0.000140503141694169,4.20975357783352e-05,0.318
"DTE.10","group.time.ATT",0.997,-3.27403811927598e-05,6.20379991371618e-06,0.775
"DTE.10","group.time.ATT.ever.adopted",0.99,-1.15557708839675e-05,1.62469768731074e-05,0.42
"DTE.10","stacked.regression",0.948,-3.27403811927587e-05,6.20379991371618e-06,0.971
"DTE.10","TWFE",0.945,2.8914502918505e-05,3.90765516213002e-05,0.38
"DTE.10","TWFE.ever.adopted",0.945,2.8914502918505e-05,3.90765516213002e-05,0.38
"DTE.100","group.time.ATT",0.921,3.40545609288467e-05,3.79107066620586e-05,0.775
"DTE.100","stacked.regression",0.868,3.40545609288466e-05,3.79107066620587e-05,0.75
"DTE.100","TWFE",0.966,0.000302929368380148,2.41509962426469e-05,0.967
"DTE.100","TWFE.ever.adopted",0.966,0.000302929368380148,2.41509962426469e-05,0.967
"DTE.101","group.time.ATT",0.912,-0.000383185041291506,4.10454162205375e-05,0.768
"DTE.101","stacked.regression",0.862,-0.000383185041291506,4.10454162205375e-05,0.746
"DTE.101","TWFE",0.966,-0.000119107345368456,2.42519172423833e-05,0.98
"DTE.101","TWFE.ever.adopted",0.966,-0.000119107345368456,2.42519172423833e-05,0.98
"DTE.102","group.time.ATT",0.906,-6.76167785939227e-05,4.03805409270908e-05,0.764
"DTE.102","stacked.regression",0.849,-6.76167785939229e-05,4.03805409270907e-05,0.733
"DTE.102","TWFE",0.966,0.000212703385649672,2.27526751121927e-05,0.975
"DTE.102","TWFE.ever.adopted",0.966,0.000212703385649672,2.27526751121927e-05,0.975
"DTE.103","group.time.ATT",0.904,-0.000595287620714775,3.96532479696617e-05,0.775
"DTE.103","stacked.regression",0.864,-0.000595287620714775,3.96532479696617e-05,0.747
"DTE.103","TWFE",0.966,-0.000322038941555827,2.3562335702683e-05,0.982
"DTE.103","TWFE.ever.adopted",0.966,-0.000322038941555827,2.3562335702683e-05,0.982
"DTE.104","group.time.ATT",0.901,-0.000271699904835115,4.28439463410755e-05,0.741
"DTE.104","stacked.regression",0.858,-0.000271699904835116,4.28439463410755e-05,0.701
"DTE.104","TWFE",0.965,2.87757801323638e-05,2.46719456218065e-05,0.981
"DTE.104","TWFE.ever.adopted",0.965,2.87757801323638e-05,2.46719456218065e-05,0.981
"DTE.105","group.time.ATT",0.916,-0.000145026682262884,4.0046930596179e-05,0.74
"DTE.105","stacked.regression",0.878,-0.000145026682262884,4.0046930596179e-05,0.717
"DTE.105","TWFE",0.965,7.6424422109065e-05,2.2706729728135e-05,0.977
"DTE.105","TWFE.ever.adopted",0.965,7.6424422109065e-05,2.2706729728135e-05,0.977
"DTE.106","group.time.ATT",0.921,8.45011495013376e-05,4.04631593054873e-05,0.734
"DTE.106","stacked.regression",0.883,8.45011495013373e-05,4.04631593054873e-05,0.71
"DTE.106","TWFE",0.971,0.000276855202485542,2.33000226501674e-05,0.976
"DTE.106","TWFE.ever.adopted",0.971,0.000276855202485542,2.33000226501674e-05,0.976
"DTE.107","group.time.ATT",0.908,-0.000211199936410223,3.9610783246897e-05,0.756
"DTE.107","stacked.regression",0.857,-0.000211199936410223,3.9610783246897e-05,0.723
"DTE.107","TWFE",0.964,0.000122252701576223,2.27357698796472e-05,0.975
"DTE.107","TWFE.ever.adopted",0.964,0.000122252701576223,2.27357698796472e-05,0.975
"DTE.11","group.time.ATT",0.996,1.42794965009227e-05,5.94026885546083e-06,0.8
"DTE.11","group.time.ATT.ever.adopted",0.993,0.000289095965931259,1.59737754997289e-05,0.391
"DTE.11","stacked.regression",0.947,1.42794965009234e-05,5.94026885546083e-06,0.973
"DTE.11","TWFE",0.947,-2.37003618881333e-05,3.85761024492484e-05,0.382
"DTE.11","TWFE.ever.adopted",0.947,-2.37003618881333e-05,3.85761024492484e-05,0.382
"DTE.12","group.time.ATT",0.995,-3.24790016544298e-05,6.3248594789943e-06,0.989
"DTE.12","group.time.ATT.ever.adopted",0.993,4.49297712622869e-05,1.57901499588367e-05,0.783
"DTE.12","stacked.regression",0.945,-3.24790016544284e-05,6.3248594789943e-06,1
"DTE.12","TWFE",0.952,3.41713755912018e-05,1.58196147034544e-05,0.971
"DTE.12","TWFE.ever.adopted",0.952,3.41713755912018e-05,1.58196147034544e-05,0.971
"DTE.13","group.time.ATT",0.998,-1.0877923073648e-05,6.29159972645738e-06,0.994
"DTE.13","group.time.ATT.ever.adopted",0.991,3.98533719361043e-05,1.65302060745138e-05,0.79
"DTE.13","stacked.regression",0.947,-1.08779230736465e-05,6.29159972645738e-06,1
"DTE.13","TWFE",0.948,-2.99767041217482e-06,3.3533183110615e-05,0.736
"DTE.13","TWFE.ever.adopted",0.948,-2.99767041217482e-06,3.3533183110615e-05,0.736
"DTE.14","group.time.ATT",0.998,-6.05030195678132e-06,6.26299410533818e-06,0.994
"DTE.14","group.time.ATT.ever.adopted",0.993,-0.000123891411024186,1.60522961498972e-05,0.792
"DTE.14","stacked.regression",0.94,-6.05030195678015e-06,6.26299410533818e-06,1
"DTE.14","TWFE",0.952,0.000115106569472899,3.27712312309084e-05,0.743
"DTE.14","TWFE.ever.adopted",0.952,0.000115106569472899,3.27712312309084e-05,0.743
"DTE.15","group.time.ATT",0.999,-5.76358597594849e-05,5.3414738407084e-06,0.997
"DTE.15","group.time.ATT.ever.adopted",0.992,-0.000140044184708004,1.79375305720779e-05,0.793
"DTE.15","stacked.regression",0.95,-5.76358597594836e-05,5.34147384070839e-06,1
"DTE.15","TWFE",0.961,0.000168001504512039,3.19959095736227e-05,0.742
"DTE.15","TWFE.ever.adopted",0.961,0.000168001504512039,3.19959095736227e-05,0.742
"DTE.16","group.time.ATT",0.998,-1.87912944660124e-05,5.95550382321128e-06,0.992
"DTE.16","group.time.ATT.ever.adopted",0.897,-1.89691686242892e-05,4.96212539637311e-05,0.532
"DTE.16","stacked.regression",0.957,-1.87912944660111e-05,5.95550382321128e-06,1
"DTE.16","TWFE",0.958,-6.95457737890062e-05,3.18584215494551e-05,0.751
"DTE.16","TWFE.ever.adopted",0.958,-6.95457737890062e-05,3.18584215494551e-05,0.751
"DTE.17","group.time.ATT",0.999,3.75939092502495e-05,5.7210833299674e-06,0.994
"DTE.17","group.time.ATT.ever.adopted",0.909,-8.17569021737764e-05,4.761267583643e-05,0.538
"DTE.17","stacked.regression",0.952,3.75939092502508e-05,5.7210833299674e-06,1
"DTE.17","TWFE",0.942,0.000188026283011709,3.38169973522175e-05,0.742
"DTE.17","TWFE.ever.adopted",0.942,0.000188026283011709,3.38169973522175e-05,0.742
"DTE.18","group.time.ATT",1,-6.80236153881984e-05,5.73056202540376e-06,0.995
"DTE.18","group.time.ATT.ever.adopted",0.91,3.01061389554906e-05,4.72293150879562e-05,0.544
"DTE.18","stacked.regression",0.954,-6.80236153881972e-05,5.73056202540376e-06,1
"DTE.18","TWFE",0.952,6.32673280018725e-05,3.48953037744573e-05,0.74
"DTE.18","TWFE.ever.adopted",0.952,6.32673280018725e-05,3.48953037744573e-05,0.74
"DTE.19","group.time.ATT",0.998,2.96979169392231e-05,5.68768997959719e-06,0.994
"DTE.19","group.time.ATT.ever.adopted",0.925,0.000155629989862778,4.77629690890812e-05,0.526
"DTE.19","stacked.regression",0.962,2.96979169392243e-05,5.68768997959719e-06,0.999
"DTE.19","TWFE",0.948,-4.29985545794994e-05,3.40492013988893e-05,0.734
"DTE.19","TWFE.ever.adopted",0.948,-4.29985545794994e-05,3.40492013988893e-05,0.734
"DTE.2","group.time.ATT",0.998,-1.15121116201943e-06,5.86435973710434e-06,0.793
"DTE.2","group.time.ATT.ever.adopted",0.996,-8.73932688263072e-05,9.15652524212198e-06,0.645
"DTE.2","stacked.regression",0.948,-1.15121116201872e-06,5.86435973710434e-06,0.972
"DTE.2","TWFE",0.947,3.43125837380642e-05,4.37927277024166e-05,0.372
"DTE.2","TWFE.ever.adopted",0.947,3.43125837380642e-05,4.37927277024166e-05,0.372
"DTE.20","group.time.ATT",1,-1.77348304825925e-05,6.3593906723716e-06,0.988
"DTE.20","group.time.ATT.ever.adopted",0.902,6.45142839737657e-05,4.92589647637226e-05,0.56
"DTE.20","stacked.regression",0.947,-1.77348304825912e-05,6.3593906723716e-06,0.999
"DTE.20","TWFE",0.955,5.71618403617916e-05,1.54091088602987e-05,0.966
"DTE.20","TWFE.ever.adopted",0.955,5.71618403617916e-05,1.54091088602987e-05,0.966
"DTE.21","group.time.ATT",0.997,-0.000106570129919383,6.40099718933018e-06,0.991
"DTE.21","group.time.ATT.ever.adopted",0.902,0.000120889233736187,4.92474850032119e-05,0.545
"DTE.21","stacked.regression",0.94,-0.000106570129919382,6.40099718933018e-06,1
"DTE.21","TWFE",0.951,-7.13404147262023e-05,2.93147496706885e-05,0.8
"DTE.21","TWFE.ever.adopted",0.951,-7.13404147262023e-05,2.93147496706885e-05,0.8
"DTE.22","group.time.ATT",0.999,-1.17839649791627e-05,5.83935483457816e-06,0.993
"DTE.22","group.time.ATT.ever.adopted",0.9,-2.36811577482735e-05,4.7345010741686e-05,0.543
"DTE.22","stacked.regression",0.947,-1.17839649791615e-05,5.83935483457816e-06,1
"DTE.22","TWFE",0.955,9.81761470624474e-05,2.86001779419316e-05,0.793
"DTE.22","TWFE.ever.adopted",0.955,9.81761470624474e-05,2.86001779419316e-05,0.793
"DTE.23","group.time.ATT",0.999,-3.01750872876008e-05,5.55687587577571e-06,0.989
"DTE.23","group.time.ATT.ever.adopted",0.898,2.22648035398058e-06,5.04459476906467e-05,0.544
"DTE.23","stacked.regression",0.945,-3.01750872875996e-05,5.55687587577571e-06,1
"DTE.23","TWFE",0.954,0.000203205681792838,2.79088595717991e-05,0.781
"DTE.23","TWFE.ever.adopted",0.954,0.000203205681792838,2.79088595717991e-05,0.781
"DTE.24","group.time.ATT",1,-0.000110581223413116,6.2204414909591e-06,1
"DTE.24","stacked.regression",0.949,-0.000110581223413115,6.2204414909591e-06,1
"DTE.24","TWFE",0.958,-8.33306920541455e-05,2.8052982808372e-05,0.959
"DTE.24","TWFE.ever.adopted",0.958,-8.33306920541455e-05,2.8052982808372e-05,0.959
"DTE.25","group.time.ATT",0.997,-6.71685853288468e-05,5.97905982488673e-06,1
"DTE.25","stacked.regression",0.954,-6.71685853288451e-05,5.97905982488673e-06,1
"DTE.25","TWFE",0.944,5.0869460336053e-05,3.00785376429098e-05,0.949
"DTE.25","TWFE.ever.adopted",0.944,5.0869460336053e-05,3.00785376429098e-05,0.949
"DTE.26","group.time.ATT",0.999,-9.14089576616013e-05,6.18511449260605e-06,1
"DTE.26","stacked.regression",0.949,-9.14089576615995e-05,6.18511449260605e-06,1
"DTE.26","TWFE",0.95,3.09050800956222e-05,3.05478337679283e-05,0.956
"DTE.26","TWFE.ever.adopted",0.95,3.09050800956222e-05,3.05478337679283e-05,0.956
"DTE.27","group.time.ATT",0.997,8.33480309249627e-07,5.94898931279771e-06,1
"DTE.27","stacked.regression",0.947,8.33480309251299e-07,5.94898931279771e-06,1
"DTE.27","TWFE",0.95,3.55693303423027e-05,2.99543516746349e-05,0.953
"DTE.27","TWFE.ever.adopted",0.95,3.55693303423027e-05,2.99543516746349e-05,0.953
"DTE.28","group.time.ATT",0.998,-8.89053079509825e-05,5.76594464463722e-06,0.999
"DTE.28","stacked.regression",0.948,-8.89053079509808e-05,5.76594464463722e-06,1
"DTE.28","TWFE",0.954,6.18676041734691e-06,1.54914753252734e-05,0.999
"DTE.28","TWFE.ever.adopted",0.954,6.18676041734691e-06,1.54914753252734e-05,0.999
"DTE.29","group.time.ATT",1,-7.27344105025908e-05,5.91863353338443e-06,0.999
"DTE.29","stacked.regression",0.95,-7.27344105025891e-05,5.91863353338443e-06,1
"DTE.29","TWFE",0.952,3.97636280641655e-05,2.51785736593074e-05,0.98
"DTE.29","TWFE.ever.adopted",0.952,3.97636280641655e-05,2.51785736593074e-05,0.98
"DTE.3","group.time.ATT",0.997,1.0211305880288e-05,6.01985120600756e-06,0.798
"DTE.3","group.time.ATT.ever.adopted",0.994,-4.92458567054008e-05,8.40867497400033e-06,0.661
"DTE.3","stacked.regression",0.947,1.02113058802888e-05,6.01985120600756e-06,0.975
"DTE.3","TWFE",0.946,-0.00013458420386975,4.29081129496762e-05,0.358
"DTE.3","TWFE.ever.adopted",0.946,-0.00013458420386975,4.29081129496762e-05,0.358
"DTE.30","group.time.ATT",0.998,-8.07277108667003e-06,5.88426951370137e-06,1
"DTE.30","stacked.regression",0.95,-8.07277108666831e-06,5.88426951370137e-06,1
"DTE.30","TWFE",0.954,0.000129844825778556,2.47005836757598e-05,0.986
"DTE.30","TWFE.ever.adopted",0.954,0.000129844825778556,2.47005836757598e-05,0.986
"DTE.31","group.time.ATT",0.998,3.21571146408574e-05,5.95642377081142e-06,1
"DTE.31","stacked.regression",0.947,3.2157114640859e-05,5.95642377081142e-06,1
"DTE.31","TWFE",0.956,0.00016437415704132,2.50429163900577e-05,0.979
"DTE.31","TWFE.ever.adopted",0.956,0.00016437415704132,2.50429163900577e-05,0.979
"DTE.32","group.time.ATT",0.996,-0.000122251186689052,5.94430281879046e-06,1
"DTE.32","stacked.regression",0.956,-0.000122251186689051,5.94430281879046e-06,1
"DTE.32","TWFE",0.961,-3.2442694592849e-05,2.51074714146118e-05,0.979
"DTE.32","TWFE.ever.adopted",0.961,-3.2442694592849e-05,2.51074714146118e-05,0.979
"DTE.33","group.time.ATT",0.999,-2.425905358688e-06,6.12274485785462e-06,1
"DTE.33","stacked.regression",0.942,-2.42590535868635e-06,6.12274485785461e-06,1
"DTE.33","TWFE",0.949,9.87322972569377e-05,2.67257396372337e-05,0.971
"DTE.33","TWFE.ever.adopted",0.949,9.87322972569377e-05,2.67257396372337e-05,0.971
"DTE.34","group.time.ATT",0.998,-0.000149649345514392,5.95717103389455e-06,1
"DTE.34","stacked.regression",0.949,-0.000149649345514391,5.95717103389455e-06,1
"DTE.34","TWFE",0.952,6.06766325593395e-06,2.67543909952403e-05,0.977
"DTE.34","TWFE.ever.adopted",0.952,6.06766325593395e-06,2.67543909952403e-05,0.977
"DTE.35","group.time.ATT",0.997,1.05881714996352e-05,5.9565117076833e-06,1
"DTE.35","stacked.regression",0.956,1.0588171499637e-05,5.9565117076833e-06,1
"DTE.35","TWFE",0.947,6.86064635228471e-05,2.62294390630296e-05,0.97
"DTE.35","TWFE.ever.adopted",0.947,6.86064635228471e-05,2.62294390630296e-05,0.97
"DTE.36","group.time.ATT",0.998,3.04733009368746e-05,6.07977726546936e-06,1
"DTE.36","stacked.regression",0.945,3.04733009368763e-05,6.07977726546936e-06,1
"DTE.36","TWFE",0.949,6.97631927424369e-05,1.54785857892827e-05,0.998
"DTE.36","TWFE.ever.adopted",0.949,6.97631927424369e-05,1.54785857892827e-05,0.998
"DTE.37","group.time.ATT",0.999,-4.48197360321961e-05,5.9140715277512e-06,1
"DTE.37","stacked.regression",0.935,-4.48197360321944e-05,5.9140715277512e-06,1
"DTE.37","TWFE",0.952,6.63233556944252e-05,2.22883713358147e-05,0.992
"DTE.37","TWFE.ever.adopted",0.952,6.63233556944252e-05,2.22883713358147e-05,0.992
"DTE.38","group.time.ATT",0.996,-0.000146506526928894,6.21764861837605e-06,1
"DTE.38","stacked.regression",0.946,-0.000146506526928892,6.21764861837605e-06,1
"DTE.38","TWFE",0.949,6.10607381119444e-05,2.11403339693383e-05,0.993
"DTE.38","TWFE.ever.adopted",0.949,6.10607381119444e-05,2.11403339693383e-05,0.993
"DTE.39","group.time.ATT",0.995,9.93841203911078e-06,6.04443982868378e-06,1
"DTE.39","stacked.regression",0.952,9.93841203911235e-06,6.04443982868378e-06,1
"DTE.39","TWFE",0.953,0.000210575633099265,2.23833241280921e-05,0.988
"DTE.39","TWFE.ever.adopted",0.953,0.000210575633099265,2.23833241280921e-05,0.988
"DTE.4","group.time.ATT",0.998,-5.77877140117886e-06,5.88416838944335e-06,0.803
"DTE.4","group.time.ATT.ever.adopted",0.993,-1.63973678385462e-05,8.8982331852723e-06,0.65
"DTE.4","stacked.regression",0.954,-5.77877140117797e-06,5.88416838944334e-06,0.972
"DTE.4","TWFE",0.952,7.53339925570643e-05,1.53320915374353e-05,0.717
"DTE.4","TWFE.ever.adopted",0.952,7.53339925570643e-05,1.53320915374353e-05,0.717
"DTE.40","group.time.ATT",1,-5.04906713132561e-05,5.92567711229404e-06,0.999
"DTE.40","stacked.regression",0.961,-5.04906713132546e-05,5.92567711229404e-06,1
"DTE.40","TWFE",0.965,3.95274968642046e-05,2.21356152566255e-05,0.991
"DTE.40","TWFE.ever.adopted",0.965,3.95274968642046e-05,2.21356152566255e-05,0.991
"DTE.41","group.time.ATT",0.999,3.51845635546131e-05,6.11375684371362e-06,1
"DTE.41","stacked.regression",0.943,3.51845635546149e-05,6.11375684371362e-06,1
"DTE.41","TWFE",0.94,6.14276113231453e-05,2.40799908859074e-05,0.981
"DTE.41","TWFE.ever.adopted",0.94,6.14276113231453e-05,2.40799908859074e-05,0.981
"DTE.42","group.time.ATT",0.997,-8.90849212664461e-05,6.01959614796496e-06,1
"DTE.42","stacked.regression",0.948,-8.90849212664444e-05,6.01959614796495e-06,1
"DTE.42","TWFE",0.949,2.4980781137991e-05,2.314892484612e-05,0.981
"DTE.42","TWFE.ever.adopted",0.949,2.4980781137991e-05,2.314892484612e-05,0.981
"DTE.43","group.time.ATT",0.997,-6.14383611936564e-06,6.14889180091666e-06,1
"DTE.43","stacked.regression",0.94,-6.14383611936399e-06,6.14889180091666e-06,1
"DTE.43","TWFE",0.941,6.20412493318749e-05,2.32746103453162e-05,0.987
"DTE.43","TWFE.ever.adopted",0.941,6.20412493318749e-05,2.32746103453162e-05,0.987
"DTE.44","group.time.ATT",0.996,5.5849816874171e-06,6.07496931995351e-06,0.999
"DTE.44","stacked.regression",0.951,5.5849816874187e-06,6.07496931995351e-06,1
"DTE.44","TWFE",0.946,0.000130933127710935,1.47735367505998e-05,1
"DTE.44","TWFE.ever.adopted",0.946,0.000130933127710935,1.47735367505998e-05,1
"DTE.45","group.time.ATT",0.995,-0.000104555908885342,6.06798646471519e-06,1
"DTE.45","stacked.regression",0.948,-0.00010455590888534,6.06798646471519e-06,1
"DTE.45","TWFE",0.952,9.56912317694454e-06,1.98283849494807e-05,0.995
"DTE.45","TWFE.ever.adopted",0.952,9.56912317694454e-06,1.98283849494807e-05,0.995
"DTE.46","group.time.ATT",0.997,-9.64285062836839e-05,5.67064934897434e-06,1
"DTE.46","stacked.regression",0.949,-9.64285062836823e-05,5.67064934897434e-06,1
"DTE.46","TWFE",0.958,0.00010425142126514,1.79984836603112e-05,0.996
"DTE.46","TWFE.ever.adopted",0.958,0.00010425142126514,1.79984836603112e-05,0.996
"DTE.47","group.time.ATT",0.997,1.16754606294301e-05,6.01457730345739e-06,1
"DTE.47","stacked.regression",0.953,1.16754606294316e-05,6.01457730345739e-06,1
"DTE.47","TWFE",0.957,0.00017969023406819,1.92018622757098e-05,0.996
"DTE.47","TWFE.ever.adopted",0.957,0.00017969023406819,1.92018622757098e-05,0.996
"DTE.48","group.time.ATT",0.996,-2.33254090473332e-05,5.64495658300735e-06,1
"DTE.48","stacked.regression",0.958,-2.33254090473315e-05,5.64495658300735e-06,1
"DTE.48","TWFE",0.958,0.000101810388911837,1.87655245751745e-05,0.998
"DTE.48","TWFE.ever.adopted",0.958,0.000101810388911837,1.87655245751745e-05,0.998
"DTE.49","group.time.ATT",0.998,8.55441824779711e-05,6.50956303892182e-06,0.999
"DTE.49","stacked.regression",0.937,8.55441824779728e-05,6.50956303892182e-06,1
"DTE.49","TWFE",0.941,7.77945063875376e-05,2.05571953785915e-05,0.994
"DTE.49","TWFE.ever.adopted",0.941,7.77945063875376e-05,2.05571953785915e-05,0.994
"DTE.5","group.time.ATT",0.995,-6.29874782422222e-05,6.19434326268268e-06,0.793
"DTE.5","group.time.ATT.ever.adopted",0.995,-6.46225579676286e-05,9.76583317306478e-06,0.662
"DTE.5","stacked.regression",0.937,-6.29874782422213e-05,6.19434326268268e-06,0.975
"DTE.5","TWFE",0.957,-5.52390531068978e-05,3.63313657572676e-05,0.367
"DTE.5","TWFE.ever.adopted",0.957,-5.52390531068978e-05,3.63313657572676e-05,0.367
"DTE.50","group.time.ATT",0.997,-5.24176778305561e-05,6.16456731851318e-06,1
"DTE.50","stacked.regression",0.943,-5.24176778305545e-05,6.16456731851318e-06,1
"DTE.50","TWFE",0.944,6.76210211658896e-05,2.07796427729812e-05,0.993
"DTE.50","TWFE.ever.adopted",0.944,6.76210211658896e-05,2.07796427729812e-05,0.993
"DTE.51","group.time.ATT",0.998,4.07161218115237e-05,6.05678392123212e-06,1
"DTE.51","stacked.regression",0.951,4.07161218115253e-05,6.05678392123212e-06,1
"DTE.51","TWFE",0.953,0.000137077151559127,1.95544849037532e-05,0.992
"DTE.51","TWFE.ever.adopted",0.953,0.000137077151559127,1.95544849037532e-05,0.992
"DTE.52","group.time.ATT",0.996,-6.91775793490349e-05,5.78621179764965e-06,0.999
"DTE.52","stacked.regression",0.956,-6.91775793490334e-05,5.78621179764965e-06,1
"DTE.52","TWFE",0.933,2.3371833120395e-05,1.43498867023549e-05,1
"DTE.52","TWFE.ever.adopted",0.933,2.3371833120395e-05,1.43498867023549e-05,1
"DTE.53","group.time.ATT",0.999,7.27994554079442e-06,6.02207719422928e-06,0.999
"DTE.53","stacked.regression",0.95,7.27994554079605e-06,6.02207719422928e-06,1
"DTE.53","TWFE",0.946,8.03436785901714e-05,1.69076451073029e-05,0.999
"DTE.53","TWFE.ever.adopted",0.946,8.03436785901714e-05,1.69076451073029e-05,0.999
"DTE.54","group.time.ATT",0.996,3.92224336458794e-05,6.19900763531801e-06,0.999
"DTE.54","stacked.regression",0.936,3.9222433645881e-05,6.19900763531801e-06,1
"DTE.54","TWFE",0.951,0.000274198374264493,1.66356693066984e-05,0.998
"DTE.54","TWFE.ever.adopted",0.951,0.000274198374264493,1.66356693066984e-05,0.998
"DTE.55","group.time.ATT",0.999,2.91935603782731e-05,5.86068548715101e-06,1
"DTE.55","stacked.regression",0.947,2.91935603782747e-05,5.86068548715101e-06,1
"DTE.55","TWFE",0.944,0.000248250296713065,1.65826726423564e-05,0.996
"DTE.55","TWFE.ever.adopted",0.944,0.000248250296713065,1.65826726423564e-05,0.996
"DTE.56","group.time.ATT",0.998,-4.87782535387656e-05,5.83713793033222e-06,1
"DTE.56","stacked.regression",0.951,-4.87782535387641e-05,5.83713793033222e-06,1
"DTE.56","TWFE",0.948,3.76727741341334e-05,1.68572098798858e-05,0.998
"DTE.56","TWFE.ever.adopted",0.948,3.76727741341334e-05,1.68572098798858e-05,0.998
"DTE.57","group.time.ATT",0.997,-1.25606720012492e-05,6.16700117679284e-06,1
"DTE.57","stacked.regression",0.947,-1.25606720012473e-05,6.16700117679283e-06,1
"DTE.57","TWFE",0.948,2.76178219242877e-05,1.76358183333557e-05,0.999
"DTE.57","TWFE.ever.adopted",0.948,2.76178219242877e-05,1.76358183333557e-05,0.999
"DTE.58","group.time.ATT",0.997,1.88522513378198e-05,5.71594968028541e-06,1
"DTE.58","stacked.regression",0.952,1.88522513378214e-05,5.71594968028541e-06,1
"DTE.58","TWFE",0.943,0.000123957862428963,1.76726515557051e-05,0.994
"DTE.58","TWFE.ever.adopted",0.943,0.000123957862428963,1.76726515557051e-05,0.994
"DTE.59","group.time.ATT",0.999,-5.98244118708023e-05,5.83995434871406e-06,1
"DTE.59","stacked.regression",0.959,-5.98244118708008e-05,5.83995434871405e-06,1
"DTE.59","TWFE",0.947,1.41378722340172e-05,1.68642961958051e-05,0.999
"DTE.59","TWFE.ever.adopted",0.947,1.41378722340172e-05,1.68642961958051e-05,0.999
"DTE.6","group.time.ATT",0.997,-9.42782920340981e-05,5.91454209693969e-06,0.791
"DTE.6","group.time.ATT.ever.adopted",0.998,-0.000167915719123535,9.07896288269809e-06,0.663
"DTE.6","stacked.regression",0.962,-9.42782920340972e-05,5.91454209693969e-06,0.979
"DTE.6","TWFE",0.957,2.70209122342977e-05,3.66118636455221e-05,0.365
"DTE.6","TWFE.ever.adopted",0.957,2.70209122342977e-05,3.66118636455221e-05,0.365
"DTE.60","group.time.ATT",0.997,-4.11420308795715e-05,6.56554229601385e-06,1
"DTE.60","stacked.regression",0.942,-4.114203087957e-05,6.56554229601385e-06,1
"DTE.60","TWFE",0.944,0.00012234921083424,1.28712681152064e-05,1
"DTE.60","TWFE.ever.adopted",0.944,0.00012234921083424,1.28712681152064e-05,1
"DTE.61","group.time.ATT",0.996,-6.23489857743251e-05,6.27027833638435e-06,0.999
"DTE.61","stacked.regression",0.944,-6.23489857743233e-05,6.27027833638435e-06,1
"DTE.61","TWFE",0.939,2.61597476496596e-05,1.45601779247984e-05,1
"DTE.61","TWFE.ever.adopted",0.939,2.61597476496596e-05,1.45601779247984e-05,1
"DTE.62","group.time.ATT",0.997,-3.89066316972162e-05,6.08037962370303e-06,1
"DTE.62","stacked.regression",0.953,-3.89066316972145e-05,6.08037962370303e-06,1
"DTE.62","TWFE",0.95,0.000180573457869739,1.4417734251088e-05,1
"DTE.62","TWFE.ever.adopted",0.95,0.000180573457869739,1.4417734251088e-05,1
"DTE.63","group.time.ATT",0.996,-2.01611174867883e-05,5.95263130061003e-06,1
"DTE.63","stacked.regression",0.951,-2.01611174867865e-05,5.95263130061002e-06,1
"DTE.63","TWFE",0.962,0.000199416512833706,1.31648209457104e-05,1
"DTE.63","TWFE.ever.adopted",0.962,0.000199416512833706,1.31648209457104e-05,1
"DTE.64","group.time.ATT",1,-1.83775240762685e-05,5.7992456724501e-06,0.999
"DTE.64","stacked.regression",0.959,-1.83775240762668e-05,5.7992456724501e-06,1
"DTE.64","TWFE",0.96,8.62095249251671e-05,1.4201062923654e-05,1
"DTE.64","TWFE.ever.adopted",0.96,8.62095249251671e-05,1.4201062923654e-05,1
"DTE.65","group.time.ATT",0.995,-3.20200291183427e-05,5.88262447614771e-06,1
"DTE.65","stacked.regression",0.959,-3.20200291183409e-05,5.88262447614771e-06,1
"DTE.65","TWFE",0.957,3.19011621013019e-05,1.44576711425599e-05,0.999
"DTE.65","TWFE.ever.adopted",0.957,3.19011621013019e-05,1.44576711425599e-05,0.999
"DTE.66","group.time.ATT",1,-5.37040268743799e-05,5.77811114025183e-06,1
"DTE.66","stacked.regression",0.948,-5.37040268743783e-05,5.77811114025183e-06,1
"DTE.66","TWFE",0.942,6.79089052978051e-05,1.48587213081671e-05,0.998
"DTE.66","TWFE.ever.adopted",0.942,6.79089052978051e-05,1.48587213081671e-05,0.998
"DTE.67","group.time.ATT",0.998,1.4760544049729e-06,5.87342571881609e-06,1
"DTE.67","stacked.regression",0.949,1.47605440497455e-06,5.87342571881609e-06,1
"DTE.67","TWFE",0.945,7.38532812688233e-05,1.48613781943945e-05,1
"DTE.67","TWFE.ever.adopted",0.945,7.38532812688233e-05,1.48613781943945e-05,1
"DTE.68","group.time.ATT",0.999,-0.000101415727329879,6.35450546845436e-06,1
"DTE.68","stacked.regression",0.936,-0.000101415727329877,6.35450546845436e-06,1
