"parameter","method","coverage","bias","MSE","power"
"DTE..7","group.time.ATT.ever.adopted",0.972,0.000128616602994322,2.87754510553705e-05,0.016
"DTE..7","stacked.regression",0.953,-2.88001712691607e-05,8.4846929743381e-06,0.024
"DTE..7","TWFE",0.977,-0.000212839743021008,4.00871801245436e-05,0.011
"DTE..7","TWFE.ever.adopted",0.978,7.39274532694805e-07,8.13205950973971e-05,0.01
"DTE..8","group.time.ATT",1,-1.30660101689035e-05,9.25110873373889e-06,0
"DTE..8","group.time.ATT.ever.adopted",0.952,-4.29249690191133e-05,3.03133506993742e-05,0.023
"DTE..8","stacked.regression",0.954,-6.84827307041439e-05,8.51678988841263e-06,0.029
"DTE..8","TWFE",0.968,-0.00022737586571834,4.00238978867536e-05,0.017
"DTE..8","TWFE.ever.adopted",0.973,-0.000127463671459405,5.15631026587753e-05,0.011
"DTE..9","group.time.ATT",0.998,-4.00358902428735e-05,8.52334475862921e-06,0.002
"DTE..9","group.time.ATT.ever.adopted",0.953,9.41395880394769e-05,2.89165040401405e-05,0.02
"DTE..9","stacked.regression",0.945,-5.54167205352405e-05,8.87610271869599e-06,0.024
"DTE..9","TWFE",0.979,-0.000219266821699833,4.10397287537653e-05,0.01
"DTE..9","TWFE.ever.adopted",0.974,5.93338218397159e-05,8.33840721901418e-05,0.011
"DTE.0","group.time.ATT",0.998,3.6454531202448e-07,8.6003378510718e-06,0.558
"DTE.0","group.time.ATT.ever.adopted",0.964,-0.000148761448239157,2.77075731409222e-05,0.371
"DTE.0","stacked.regression",0.952,3.64545312025255e-07,8.6003378510718e-06,0.901
"DTE.0","staggered.SA",0.939,4.43869223617726e-06,1.15877960145637e-05,0.818
"DTE.0","TWFE",0.982,-0.000186658188230889,3.86425794048656e-05,0.251
"DTE.0","TWFE.ever.adopted",0.979,-0.000160827805408182,5.08458393273833e-05,0.197
"DTE.1","group.time.ATT",0.998,5.93174671920957e-05,8.57590431898577e-06,0.548
"DTE.1","group.time.ATT.ever.adopted",0.96,-3.01564806798985e-05,2.80303706925878e-05,0.353
"DTE.1","stacked.regression",0.954,5.93174671920951e-05,8.57590431898578e-06,0.892
"DTE.1","staggered.SA",0.946,7.15634478901816e-05,1.15972117721216e-05,0.817
"DTE.1","TWFE",0.98,-0.000134853708941757,4.16709036029173e-05,0.262
"DTE.1","TWFE.ever.adopted",0.97,6.58550267489722e-05,8.19859613737425e-05,0.151
"DTE.10","group.time.ATT",1,-8.27574116874825e-05,8.58367476511372e-06,0.562
"DTE.10","group.time.ATT.ever.adopted",0.961,0.000130349715910113,3.31674266095557e-05,0.33
"DTE.10","stacked.regression",0.954,-8.27574116874828e-05,8.58367476511372e-06,0.897
"DTE.10","staggered.SA",0.95,-8.72602434630785e-05,1.12390373750019e-05,0.828
"DTE.10","TWFE",0.983,-0.000223515111282849,3.94902916346732e-05,0.267
"DTE.10","TWFE.ever.adopted",0.983,-1.63976942823474e-06,5.26369148637441e-05,0.189
"DTE.100","group.time.ATT",1,0.000116593233144025,1.14525596435559e-05,0.967
"DTE.100","stacked.regression",0.95,0.000116593233144025,1.14525596435559e-05,1
"DTE.100","staggered.SA",0.942,0.000116593233144025,1.14525596435559e-05,1
"DTE.100","TWFE",0.968,-9.7331037147532e-05,4.19959170753402e-05,0.809
"DTE.100","TWFE.ever.adopted",0.97,-0.000130083681737479,8.6233859223441e-05,0.498
"DTE.101","group.time.ATT",0.997,-2.23415359586325e-05,1.10811898847947e-05,0.974
"DTE.101","stacked.regression",0.951,-2.23415359586308e-05,1.10811898847947e-05,1
"DTE.101","staggered.SA",0.945,-2.23415359586308e-05,1.10811898847947e-05,1
"DTE.101","TWFE",0.983,-0.000259312862684695,4.1052964473792e-05,0.805
"DTE.101","TWFE.ever.adopted",0.982,-0.00020754062204784,7.12953534692543e-05,0.548
"DTE.102","group.time.ATT",1,2.05434466341536e-05,1.20607625237432e-05,0.967
"DTE.102","stacked.regression",0.944,2.05434466341537e-05,1.20607625237432e-05,1
"DTE.102","staggered.SA",0.939,2.05434466341537e-05,1.20607625237432e-05,1
"DTE.102","TWFE",0.972,-0.000196600372468057,4.31634194330117e-05,0.812
"DTE.102","TWFE.ever.adopted",0.963,-0.000245867450847316,8.53812485950256e-05,0.514
"DTE.103","group.time.ATT",0.999,-2.65854076544424e-05,1.10019499621701e-05,0.974
"DTE.103","stacked.regression",0.956,-2.65854076544429e-05,1.10019499621701e-05,1
"DTE.103","staggered.SA",0.954,-2.65854076544429e-05,1.10019499621701e-05,1
"DTE.103","TWFE",0.976,-0.000204960646369736,4.02223798894816e-05,0.812
"DTE.103","TWFE.ever.adopted",0.98,0.000186519198050227,7.5007123880235e-05,0.52
"DTE.104","group.time.ATT",0.997,-1.27231495975353e-05,1.19041350682408e-05,0.965
"DTE.104","stacked.regression",0.944,-1.27231495975351e-05,1.19041350682408e-05,0.999
"DTE.104","staggered.SA",0.94,-1.27231495975351e-05,1.19041350682408e-05,0.999
"DTE.104","TWFE",0.985,-0.000246994727595089,4.10972501072722e-05,0.807
"DTE.104","TWFE.ever.adopted",0.969,-0.000439702454931825,8.49932716320768e-05,0.528
"DTE.105","group.time.ATT",0.999,-1.44795736898173e-05,1.07054268907902e-05,0.974
"DTE.105","stacked.regression",0.96,-1.44795736898166e-05,1.07054268907902e-05,1
"DTE.105","staggered.SA",0.955,-1.44795736898166e-05,1.07054268907902e-05,1
"DTE.105","TWFE",0.972,-0.000235692309983953,4.11558885754986e-05,0.82
"DTE.105","TWFE.ever.adopted",0.967,-0.000151720271837456,7.97871744661572e-05,0.565
"DTE.106","group.time.ATT",0.998,3.69380938361537e-05,1.16756161832707e-05,0.966
"DTE.106","stacked.regression",0.952,3.69380938361544e-05,1.16756161832707e-05,0.999
"DTE.106","staggered.SA",0.943,3.69380938361544e-05,1.16756161832707e-05,0.999
"DTE.106","TWFE",0.976,-0.000169019496926645,4.00070337136171e-05,0.815
"DTE.106","TWFE.ever.adopted",0.981,-0.000215378313685975,3.65641263858681e-05,0.833
"DTE.107","group.time.ATT",0.999,-2.38683331779865e-05,1.14138510719733e-05,0.97
"DTE.107","stacked.regression",0.953,-2.38683331779871e-05,1.14138510719733e-05,1
"DTE.107","staggered.SA",0.951,-2.38683331779871e-05,1.14138510719733e-05,1
"DTE.107","TWFE",0.979,-0.00026162351573291,4.09172994041815e-05,0.804
"DTE.107","TWFE.ever.adopted",0.979,-0.000284458120564396,3.73307607291671e-05,0.832
"DTE.11","group.time.ATT",0.997,-8.32055670727807e-06,8.52806095463211e-06,0.563
"DTE.11","group.time.ATT.ever.adopted",0.964,-9.33204890669528e-05,3.28431459168108e-05,0.33
"DTE.11","stacked.regression",0.952,-8.32055670727706e-06,8.52806095463211e-06,0.907
"DTE.11","staggered.SA",0.952,3.57292008836409e-05,1.13638768479998e-05,0.824
"DTE.11","TWFE",0.972,-0.000212744418575426,4.09532395891765e-05,0.266
"DTE.11","TWFE.ever.adopted",0.973,-1.63870588400635e-05,7.50734230662441e-05,0.153
"DTE.12","group.time.ATT",1,9.62295130662733e-06,8.09656700918581e-06,0.925
"DTE.12","group.time.ATT.ever.adopted",0.867,-0.000149313669569367,6.42059910802581e-05,0.566
"DTE.12","stacked.regression",0.96,9.62295130662665e-06,8.09656700918582e-06,1
"DTE.12","staggered.SA",0.96,4.46667717649196e-05,1.05785675511979e-05,0.99
"DTE.12","TWFE",0.976,-0.000212234697622195,4.01623869937067e-05,0.56
"DTE.12","TWFE.ever.adopted",0.972,-0.00032483727869431,5.24228403423496e-05,0.469
"DTE.13","group.time.ATT",0.998,-0.000124800059629985,8.92067835391663e-06,0.915
"DTE.13","group.time.ATT.ever.adopted",0.864,0.00010528875521814,5.93470718765384e-05,0.549
"DTE.13","stacked.regression",0.955,-0.000124800059629985,8.92067835391662e-06,0.996
"DTE.13","staggered.SA",0.944,-0.000111155486950035,1.14255986918362e-05,0.984
"DTE.13","TWFE",0.98,-0.000306190001708699,3.99768743124318e-05,0.56
"DTE.13","TWFE.ever.adopted",0.974,-8.7277917192721e-05,7.5502775544057e-05,0.332
"DTE.14","group.time.ATT",1,0.000143006873397818,8.73142575203217e-06,0.907
"DTE.14","group.time.ATT.ever.adopted",0.865,6.17037455679306e-05,6.33826891293835e-05,0.54
"DTE.14","stacked.regression",0.965,0.00014300687339782,8.73142575203216e-06,0.996
"DTE.14","staggered.SA",0.954,0.000156520381369856,1.16245432078267e-05,0.987
"DTE.14","TWFE",0.98,-6.21611072204129e-05,3.88060033408645e-05,0.555
"DTE.14","TWFE.ever.adopted",0.98,-0.000203309690903642,5.1994698309491e-05,0.447
"DTE.15","group.time.ATT",0.998,6.19015248529636e-05,8.55792979400461e-06,0.902
"DTE.15","group.time.ATT.ever.adopted",0.87,0.000252070038797475,6.12470116248775e-05,0.545
"DTE.15","stacked.regression",0.951,6.19015248529625e-05,8.55792979400461e-06,0.997
"DTE.15","staggered.SA",0.947,6.28470269384721e-05,1.13053494282917e-05,0.982
"DTE.15","TWFE",0.982,-0.000101606318978546,3.98592920645177e-05,0.555
"DTE.15","TWFE.ever.adopted",0.976,0.000187390096564345,7.43340719626384e-05,0.335
"DTE.16","group.time.ATT",0.999,-7.9697498456467e-06,8.90591388993821e-06,0.916
"DTE.16","group.time.ATT.ever.adopted",0.861,0.000303642172727206,5.85246453766664e-05,0.548
"DTE.16","stacked.regression",0.951,-7.96974984564667e-06,8.90591388993821e-06,0.996
"DTE.16","staggered.SA",0.944,1.87965671199314e-05,1.14857574485236e-05,0.983
"DTE.16","TWFE",0.983,-0.00018601447669954,3.84399470646298e-05,0.558
"DTE.16","TWFE.ever.adopted",0.977,-0.000215150925212428,5.20975700899725e-05,0.435
"DTE.17","group.time.ATT",0.999,0.000171729751350839,8.72801343096969e-06,0.912
"DTE.17","group.time.ATT.ever.adopted",0.881,0.000112407313746513,5.95369187343463e-05,0.559
"DTE.17","stacked.regression",0.951,0.00017172975135084,8.72801343096969e-06,0.996
"DTE.17","staggered.SA",0.95,0.000267252773905201,1.1474911856223e-05,0.989
"DTE.17","TWFE",0.976,-8.04212528205197e-05,3.9132849138632e-05,0.565
"DTE.17","TWFE.ever.adopted",0.972,-9.44650698852439e-05,7.46797107584751e-05,0.344
"DTE.18","group.time.ATT",0.999,9.38986140770744e-05,8.37829517666333e-06,0.911
"DTE.18","group.time.ATT.ever.adopted",0.877,3.42672299317081e-06,6.86302976962152e-05,0.521
"DTE.18","stacked.regression",0.958,9.38986140770755e-05,8.37829517666333e-06,0.999
"DTE.18","staggered.SA",0.948,0.000129692344268388,1.10162220346944e-05,0.992
"DTE.18","TWFE",0.976,-0.000108788998369758,3.9734792957746e-05,0.545
"DTE.18","TWFE.ever.adopted",0.98,-0.000149224815326184,5.33496688881344e-05,0.441
"DTE.19","group.time.ATT",0.998,-6.13515786523188e-05,8.62296418068346e-06,0.922
"DTE.19","group.time.ATT.ever.adopted",0.855,-0.000174849839649423,6.6469416672943e-05,0.525
"DTE.19","stacked.regression",0.951,-6.13515786523195e-05,8.62296418068346e-06,0.998
"DTE.19","staggered.SA",0.944,-5.59842296129266e-05,1.14450522313794e-05,0.981
"DTE.19","TWFE",0.982,-0.000252846382465139,3.9411043354802e-05,0.571
"DTE.19","TWFE.ever.adopted",0.97,-4.06565168950306e-05,7.33888143191445e-05,0.351
"DTE.2","group.time.ATT",0.997,-6.8485873211111e-05,8.42562242425949e-06,0.585
"DTE.2","group.time.ATT.ever.adopted",0.954,-8.12519247207763e-05,2.85761382396785e-05,0.358
"DTE.2","stacked.regression",0.959,-6.84858732111107e-05,8.42562242425949e-06,0.905
"DTE.2","staggered.SA",0.948,-3.36940836353787e-05,1.1404155953416e-05,0.824
"DTE.2","TWFE",0.979,-0.00026373293958815,3.99145596586586e-05,0.26
"DTE.2","TWFE.ever.adopted",0.989,-0.000342485223446658,5.01527349707242e-05,0.204
"DTE.20","group.time.ATT",0.999,-8.37594060538358e-05,8.45170957737172e-06,0.909
"DTE.20","group.time.ATT.ever.adopted",0.61,0.000166126719767062,7.3797285934587e-05,0.799
"DTE.20","stacked.regression",0.96,-8.3759406053836e-05,8.45170957737172e-06,0.999
"DTE.20","staggered.SA",0.956,-7.96869560720824e-05,1.11470728764702e-05,0.992
"DTE.20","TWFE",0.976,-0.000253571735078647,4.04302367602144e-05,0.573
"DTE.20","TWFE.ever.adopted",0.972,-0.000226147765212762,5.55205341391106e-05,0.448
"DTE.21","group.time.ATT",1,-6.18915259652116e-05,7.91977201052099e-06,0.924
"DTE.21","group.time.ATT.ever.adopted",0.618,9.74525161010661e-05,7.51505812633745e-05,0.806
"DTE.21","stacked.regression",0.963,-6.1891525965211e-05,7.91977201052099e-06,0.998
"DTE.21","staggered.SA",0.953,-4.6628254778465e-06,1.04370293229448e-05,0.99
"DTE.21","TWFE",0.973,-0.000287219949558183,3.99254164660121e-05,0.552
"DTE.21","TWFE.ever.adopted",0.974,-0.000169086088409292,7.4323882248224e-05,0.35
"DTE.22","group.time.ATT",0.998,5.85577046398458e-05,8.50579890901829e-06,0.911
"DTE.22","group.time.ATT.ever.adopted",0.573,0.000227837813334961,7.47098582321665e-05,0.788
"DTE.22","stacked.regression",0.965,5.85577046398461e-05,8.50579890901828e-06,0.997
"DTE.22","staggered.SA",0.958,6.77037476163898e-05,1.10922893532559e-05,0.989
"DTE.22","TWFE",0.976,-0.000123924969116449,3.90412445508927e-05,0.567
"DTE.22","TWFE.ever.adopted",0.985,-9.19103243454086e-05,5.19402322205765e-05,0.446
"DTE.23","group.time.ATT",0.997,7.87574594072486e-05,8.47635020842399e-06,0.924
"DTE.23","group.time.ATT.ever.adopted",0.56,-7.84498080050943e-05,8.15193444993688e-05,0.806
"DTE.23","stacked.regression",0.95,7.87574594072492e-05,8.47635020842399e-06,0.998
"DTE.23","staggered.SA",0.941,6.49600361972064e-05,1.10230674306265e-05,0.991
"DTE.23","TWFE",0.981,-0.000109594664001516,3.70768864200374e-05,0.556
"DTE.23","TWFE.ever.adopted",0.976,8.00803968655384e-05,6.76491680134961e-05,0.328
"DTE.24","group.time.ATT",0.999,8.41486877975477e-05,8.30483226004907e-06,0.983
"DTE.24","group.time.ATT.ever.adopted",0.601,0.000252834096555615,6.96550914947912e-05,0.925
"DTE.24","stacked.regression",0.956,8.4148687797547e-05,8.30483226004907e-06,1
"DTE.24","staggered.SA",0.946,9.52160880432735e-05,1.11345585568877e-05,0.999
"DTE.24","TWFE",0.974,-0.000104045318383902,4.06353267961729e-05,0.794
"DTE.24","TWFE.ever.adopted",0.975,-0.000167198312839273,5.40809465397753e-05,0.706
"DTE.25","group.time.ATT",0.996,-2.34876883251375e-05,8.52019534930402e-06,0.99
"DTE.25","group.time.ATT.ever.adopted",0.593,8.08394185890669e-05,7.17931671071242e-05,0.911
"DTE.25","stacked.regression",0.953,-2.3487688325137e-05,8.52019534930401e-06,1
"DTE.25","staggered.SA",0.95,2.76717210699915e-06,1.11935797191292e-05,1
"DTE.25","TWFE",0.979,-0.00020906376267318,4.06412462671263e-05,0.818
"DTE.25","TWFE.ever.adopted",0.972,4.09420104637367e-06,7.28699706980631e-05,0.567
"DTE.26","group.time.ATT",0.998,-3.23180776707436e-05,8.65179231705166e-06,0.988
"DTE.26","group.time.ATT.ever.adopted",0.583,-5.34014936780177e-05,7.19330365273838e-05,0.916
"DTE.26","stacked.regression",0.956,-3.23180776707444e-05,8.65179231705166e-06,1
"DTE.26","staggered.SA",0.942,-2.91803159142738e-05,1.16810556274981e-05,1
"DTE.26","TWFE",0.981,-0.000256483130676314,4.01319574853784e-05,0.816
"DTE.26","TWFE.ever.adopted",0.98,-0.000462499359941392,5.35857430739591e-05,0.705
"DTE.27","group.time.ATT",0.999,0.000158957937371449,8.44204967376478e-06,0.985
"DTE.27","group.time.ATT.ever.adopted",0.584,0.000124880841619548,7.24686624180947e-05,0.909
"DTE.27","stacked.regression",0.956,0.000158957937371449,8.44204967376478e-06,1
"DTE.27","staggered.SA",0.946,0.000194796397634894,1.11185810168987e-05,1
"DTE.27","TWFE",0.983,-5.56719564402698e-05,3.82307149232503e-05,0.819
"DTE.27","TWFE.ever.adopted",0.975,4.79924113943595e-05,7.03664256893319e-05,0.565
"DTE.28","group.time.ATT",0.999,-1.65546951387323e-06,8.45379574645475e-06,0.99
"DTE.28","group.time.ATT.ever.adopted",0.572,-4.60197273028522e-05,7.77463139933378e-05,0.912
"DTE.28","stacked.regression",0.961,-1.65546951387174e-06,8.45379574645475e-06,0.999
"DTE.28","staggered.SA",0.945,2.05610925401158e-05,1.15016637746829e-05,0.999
"DTE.28","TWFE",0.974,-0.000184724521995611,4.07432509645618e-05,0.814
"DTE.28","TWFE.ever.adopted",0.976,-0.000179553399154989,5.53629297365621e-05,0.683
"DTE.29","group.time.ATT",0.998,3.22247205704488e-05,8.29232294477301e-06,0.989
"DTE.29","group.time.ATT.ever.adopted",0.576,-5.77794920224019e-05,7.7973149156344e-05,0.905
"DTE.29","stacked.regression",0.954,3.22247205704494e-05,8.292322944773e-06,1
"DTE.29","staggered.SA",0.953,4.78175929670742e-05,1.13783111569976e-05,1
"DTE.29","TWFE",0.979,-0.000146228375103191,3.88863395710676e-05,0.815
"DTE.29","TWFE.ever.adopted",0.973,7.82468488156834e-05,7.1486908997977e-05,0.572
"DTE.3","group.time.ATT",0.999,0.000130684201022018,9.1169216395627e-06,0.524
"DTE.3","group.time.ATT.ever.adopted",0.954,8.04185540430252e-05,3.19993555140852e-05,0.371
"DTE.3","stacked.regression",0.951,0.000130684201022018,9.11692163956269e-06,0.886
"DTE.3","staggered.SA",0.941,0.000162700882845586,1.18690898212133e-05,0.811
"DTE.3","TWFE",0.974,-7.03333953475559e-05,4.09516829325601e-05,0.262
"DTE.3","TWFE.ever.adopted",0.976,0.000128134538448755,7.83341749126705e-05,0.151
"DTE.30","group.time.ATT",0.997,-2.44358325759828e-05,8.21904297561823e-06,0.987
"DTE.30","stacked.regression",0.959,-2.44358325759823e-05,8.21904297561823e-06,1
"DTE.30","staggered.SA",0.953,-2.15630146800187e-05,1.10392611888165e-05,1
"DTE.30","TWFE",0.97,-0.000208658252723428,3.9968931748757e-05,0.825
"DTE.30","TWFE.ever.adopted",0.975,-0.000175189897598567,5.38472216811896e-05,0.696
"DTE.31","group.time.ATT",0.998,-8.31618035261927e-05,8.13872877116866e-06,0.988
"DTE.31","stacked.regression",0.949,-8.31618035261929e-05,8.13872877116866e-06,1
"DTE.31","staggered.SA",0.948,-9.22805463524757e-05,1.07170041324548e-05,1
"DTE.31","TWFE",0.978,-0.000251956976282309,3.90646789346797e-05,0.826
"DTE.31","TWFE.ever.adopted",0.978,2.53219942245652e-05,6.66120107552539e-05,0.568
"DTE.32","group.time.ATT",0.999,-5.52591659567978e-05,8.55317632069642e-06,0.987
"DTE.32","stacked.regression",0.953,-5.52591659567967e-05,8.55317632069642e-06,1
"DTE.32","staggered.SA",0.948,-5.32287450680414e-05,1.14519890765199e-05,1
"DTE.32","TWFE",0.985,-0.000249504670191443,3.83889085368505e-05,0.819
"DTE.32","TWFE.ever.adopted",0.981,-0.000322481274931624,5.37539635248151e-05,0.699
"DTE.33","group.time.ATT",0.997,-0.000124866461656284,8.79203253714715e-06,0.985
"DTE.33","stacked.regression",0.952,-0.000124866461656282,8.79203253714715e-06,1
"DTE.33","staggered.SA",0.955,-9.22848151934915e-05,1.12549724463773e-05,1
"DTE.33","TWFE",0.975,-0.000332485785849869,3.96239657773418e-05,0.838
"DTE.33","TWFE.ever.adopted",0.965,-0.00017170437224163,6.99472376608279e-05,0.588
"DTE.34","group.time.ATT",1,-3.85708189406486e-05,8.87011054382445e-06,0.989
"DTE.34","stacked.regression",0.954,-3.85708189406486e-05,8.87011054382445e-06,1
"DTE.34","staggered.SA",0.94,2.71956448209459e-05,1.18237823203797e-05,0.999
"DTE.34","TWFE",0.981,-0.000267198705070654,3.95651351936007e-05,0.825
"DTE.34","TWFE.ever.adopted",0.972,-0.000453521164563757,5.35080190959813e-05,0.698
"DTE.35","group.time.ATT",0.998,3.84380773592729e-05,8.56369547444758e-06,0.99
"DTE.35","stacked.regression",0.956,3.8438077359276e-05,8.56369547444758e-06,1
"DTE.35","staggered.SA",0.945,4.37123079464521e-05,1.14611060075319e-05,1
"DTE.35","TWFE",0.976,-0.000164169977025817,3.82148829119361e-05,0.841
"DTE.35","TWFE.ever.adopted",0.979,-2.60771193911417e-05,6.80212053017497e-05,0.581
"DTE.36","group.time.ATT",1,8.24126196663039e-05,8.51710142986295e-06,0.987
"DTE.36","stacked.regression",0.962,8.24126196663051e-05,8.51710142986295e-06,1
"DTE.36","staggered.SA",0.958,0.00011381806702974,1.11842579738786e-05,1
"DTE.36","TWFE",0.977,-0.000127524626412741,4.01935318899063e-05,0.82
"DTE.36","TWFE.ever.adopted",0.977,-0.00023522571527925,5.52020733727096e-05,0.691
"DTE.37","group.time.ATT",0.995,-6.27801142224974e-05,8.46902212404264e-06,0.983
"DTE.37","stacked.regression",0.951,-6.27801142224963e-05,8.46902212404264e-06,1
"DTE.37","staggered.SA",0.943,-6.94887320912212e-05,1.11451472709484e-05,0.999
"DTE.37","TWFE",0.979,-0.00020486144250156,3.98760259760203e-05,0.824
"DTE.37","TWFE.ever.adopted",0.978,0.000123646643203065,6.89433954020083e-05,0.588
"DTE.38","group.time.ATT",0.999,5.46664827146432e-05,8.36213885431116e-06,0.982
"DTE.38","stacked.regression",0.952,5.46664827146447e-05,8.36213885431115e-06,1
"DTE.38","staggered.SA",0.946,7.24841089714429e-05,1.11780115632749e-05,1
"DTE.38","TWFE",0.978,-0.000135542965731586,3.93473846008837e-05,0.817
"DTE.38","TWFE.ever.adopted",0.978,-0.000241575856492769,5.45665831240977e-05,0.681
"DTE.39","group.time.ATT",0.999,6.78792108682775e-05,8.36280168668035e-06,0.986
"DTE.39","stacked.regression",0.961,6.78792108682781e-05,8.36280168668035e-06,1
"DTE.39","staggered.SA",0.959,0.000108341813488631,1.09581120395147e-05,1
"DTE.39","TWFE",0.974,-0.000138275163397206,4.04551300258989e-05,0.819
"DTE.39","TWFE.ever.adopted",0.97,-2.52374676613872e-06,6.86015784968626e-05,0.584
"DTE.4","group.time.ATT",0.998,-7.01112922017814e-05,8.18913771811095e-06,0.564
"DTE.4","group.time.ATT.ever.adopted",0.959,-0.000141069618949802,2.85982658947054e-05,0.372
"DTE.4","stacked.regression",0.963,-7.0111292201781e-05,8.18913771811095e-06,0.911
"DTE.4","staggered.SA",0.952,-3.42144389207303e-05,1.05605625251976e-05,0.847
"DTE.4","TWFE",0.977,-0.000282421268660721,3.96254925462278e-05,0.278
"DTE.4","TWFE.ever.adopted",0.978,-0.000365363519397893,5.14302526640456e-05,0.214
"DTE.40","group.time.ATT",1,-0.000125877642714785,8.63219675498487e-06,0.991
"DTE.40","stacked.regression",0.956,-0.000125877642714783,8.63219675498486e-06,1
"DTE.40","staggered.SA",0.953,-0.000129958892364925,1.10605728256613e-05,1
"DTE.40","TWFE",0.979,-0.000298027963877021,4.01999272662007e-05,0.817
"DTE.40","TWFE.ever.adopted",0.977,-0.000192044827169171,5.61297650780181e-05,0.693
"DTE.41","group.time.ATT",0.998,-3.27182781629968e-05,8.83608204891706e-06,0.99
"DTE.41","stacked.regression",0.956,-3.27182781629962e-05,8.83608204891706e-06,1
"DTE.41","staggered.SA",0.944,-2.35426860711533e-05,1.12343319663088e-05,1
"DTE.41","TWFE",0.979,-0.0002043215237538,4.08422723491978e-05,0.813
"DTE.41","TWFE.ever.adopted",0.972,5.97085454262815e-05,7.08669954607601e-05,0.569
"DTE.42","group.time.ATT",0.998,8.89856566427695e-06,8.56737423035131e-06,0.984
"DTE.42","stacked.regression",0.952,8.89856566427706e-06,8.5673742303513e-06,1
"DTE.42","staggered.SA",0.947,5.42673543799521e-05,1.09655543501705e-05,0.998
"DTE.42","TWFE",0.973,-0.000193851093095664,4.08498197664327e-05,0.813
"DTE.42","TWFE.ever.adopted",0.974,-0.000267844221109444,5.55553671575359e-05,0.686
"DTE.43","group.time.ATT",0.998,3.02412161436944e-06,9.3637888646557e-06,0.988
"DTE.43","stacked.regression",0.947,3.02412161437005e-06,9.3637888646557e-06,1
"DTE.43","staggered.SA",0.932,7.48635715627426e-05,1.22972457383673e-05,1
"DTE.43","TWFE",0.98,-0.000236297091123827,3.89023958461563e-05,0.813
"DTE.43","TWFE.ever.adopted",0.976,-0.000183177755952627,6.6317037263274e-05,0.595
"DTE.44","group.time.ATT",0.999,1.02022459437891e-05,8.3111590575581e-06,0.99
"DTE.44","stacked.regression",0.952,1.02022459437904e-05,8.3111590575581e-06,1
"DTE.44","staggered.SA",0.944,3.23508380103857e-05,1.11909896321019e-05,1
"DTE.44","TWFE",0.978,-0.000192073510040557,3.97645146541354e-05,0.819
"DTE.44","TWFE.ever.adopted",0.973,-0.000332127207441483,5.68385106393911e-05,0.692
"DTE.45","group.time.ATT",0.998,-2.54544794488356e-05,8.71166016577686e-06,0.985
"DTE.45","stacked.regression",0.956,-2.54544794488353e-05,8.71166016577686e-06,1
"DTE.45","staggered.SA",0.944,4.76892443990179e-06,1.13479978415017e-05,1
"DTE.45","TWFE",0.98,-0.000218226759808854,3.93371230852258e-05,0.821
"DTE.45","TWFE.ever.adopted",0.97,-3.10332613128609e-05,6.40419545200482e-05,0.606
"DTE.46","group.time.ATT",1,-6.91086942095236e-05,8.58970702141115e-06,0.988
"DTE.46","stacked.regression",0.955,-6.91086942095229e-05,8.58970702141115e-06,1
"DTE.46","staggered.SA",0.951,-1.2243375986083e-05,1.10463807924626e-05,0.999
"DTE.46","TWFE",0.977,-0.000277768177397009,4.02628735149404e-05,0.833
"DTE.46","TWFE.ever.adopted",0.975,-0.000424816936703638,5.71515690653419e-05,0.682
"DTE.47","group.time.ATT",1,-1.94232177312178e-05,7.98143524711766e-06,0.99
"DTE.47","stacked.regression",0.96,-1.94232177312175e-05,7.98143524711765e-06,1
"DTE.47","staggered.SA",0.947,5.74614489053889e-05,1.07246099096547e-05,1
"DTE.47","TWFE",0.98,-0.00023208528317287,3.86629776024535e-05,0.816
"DTE.47","TWFE.ever.adopted",0.976,-0.000147997957321293,6.35100289782261e-05,0.618
"DTE.48","group.time.ATT",0.999,-0.00011714018701011,8.37164597555576e-06,0.988
"DTE.48","stacked.regression",0.959,-0.00011714018701011,8.37164597555576e-06,1
"DTE.48","staggered.SA",0.955,-0.00012771587370647,1.07904704416359e-05,1
"DTE.48","TWFE",0.977,-0.000298368167571966,4.09342538224287e-05,0.807
"DTE.48","TWFE.ever.adopted",0.975,-0.000319506514978578,5.67384065463231e-05,0.662
"DTE.49","group.time.ATT",0.999,-0.000164171000445599,9.14492157123132e-06,0.987
"DTE.49","stacked.regression",0.939,-0.000164171000445599,9.14492157123131e-06,1
"DTE.49","staggered.SA",0.947,-0.000187252371383281,1.17751613551898e-05,0.999
"DTE.49","TWFE",0.981,-0.000354648286594195,3.96226804958059e-05,0.833
"DTE.49","TWFE.ever.adopted",0.968,-0.000116274472498071,6.5434773789392e-05,0.609
"DTE.5","group.time.ATT",0.996,4.45485667640057e-05,8.61661646624291e-06,0.522
"DTE.5","group.time.ATT.ever.adopted",0.96,-9.74036384026425e-05,2.66827778899827e-05,0.363
"DTE.5","stacked.regression",0.953,4.45485667640061e-05,8.61661646624291e-06,0.903
"DTE.5","staggered.SA",0.948,5.93326617917104e-05,1.17115457857233e-05,0.823
"DTE.5","TWFE",0.976,-0.000162259031405168,3.90500443085536e-05,0.264
"DTE.5","TWFE.ever.adopted",0.974,-2.78623800563016e-05,7.61076286203972e-05,0.151
"DTE.50","group.time.ATT",0.997,-4.4373429741242e-06,8.39246184848463e-06,0.992
"DTE.50","stacked.regression",0.953,-4.43734297412469e-06,8.39246184848463e-06,1
