"parameter","method","coverage","bias","MSE","power"
"DTE..29","TWFE.ever.adopted",0.962,-0.000110016076008243,9.39339275039818e-05,0.016
"DTE..3","group.time.ATT",0.997,2.75665328487283e-05,9.18532704637059e-06,0.002
"DTE..3","group.time.ATT.ever.adopted",0.96,-0.000128528595756339,2.85420999256504e-05,0.02
"DTE..3","stacked.regression",0.941,2.62013655259029e-05,8.76540187079446e-06,0.033
"DTE..3","TWFE",0.977,-1.05731415367707e-05,3.89063583242704e-05,0.01
"DTE..3","TWFE.ever.adopted",0.961,-5.01527571151255e-05,8.19202225010684e-05,0.016
"DTE..30","group.time.ATT",0.997,0.000109403752737103,8.18123128494726e-06,0.003
"DTE..30","group.time.ATT.ever.adopted",0.958,-7.86938860016914e-05,2.85643834587831e-05,0.02
"DTE..30","stacked.regression",0.95,0.000118645332147272,9.32054800519234e-06,0.019
"DTE..30","TWFE",0.971,6.14243878863831e-05,3.89667204169391e-05,0.014
"DTE..30","TWFE.ever.adopted",0.986,2.39106164571732e-05,5.26083949229485e-05,0.007
"DTE..31","group.time.ATT",0.998,4.80086304852598e-06,8.71953721248727e-06,0.001
"DTE..31","group.time.ATT.ever.adopted",0.955,0.000116493142156619,3.23743271494698e-05,0.028
"DTE..31","stacked.regression",0.952,9.24157941016935e-06,9.09446416956838e-06,0.022
"DTE..31","TWFE",0.981,-3.74634377614637e-05,3.73547680709951e-05,0.007
"DTE..31","TWFE.ever.adopted",0.964,-0.000107059484813061,9.39359246580485e-05,0.017
"DTE..32","group.time.ATT",0.998,-6.25389438770554e-06,8.77545592257729e-06,0.001
"DTE..32","group.time.ATT.ever.adopted",0.959,-0.000164310929916424,2.89020000026125e-05,0.021
"DTE..32","stacked.regression",0.947,4.44071636164359e-06,8.92942529444994e-06,0.031
"DTE..32","TWFE",0.979,-5.07317002608875e-05,3.89003785050168e-05,0.01
"DTE..32","TWFE.ever.adopted",0.978,-9.19516033972623e-05,5.37882784550288e-05,0.015
"DTE..33","group.time.ATT",0.999,-3.92493271805147e-05,8.87195329263829e-06,0.001
"DTE..33","group.time.ATT.ever.adopted",0.965,-6.19112346730204e-05,2.81239065106918e-05,0.015
"DTE..33","stacked.regression",0.949,1.06946107493493e-05,8.94213463858315e-06,0.023
"DTE..33","TWFE",0.977,-3.38378329859686e-05,3.82191557200758e-05,0.011
"DTE..33","TWFE.ever.adopted",0.968,-0.000103963289916129,9.62338086699448e-05,0.016
"DTE..34","group.time.ATT",0.997,0.000135692930643628,8.69753791070191e-06,0.003
"DTE..34","group.time.ATT.ever.adopted",0.943,0.000299487347107737,2.84864750363939e-05,0.024
"DTE..34","stacked.regression",0.948,4.99439379298635e-05,9.17640650200302e-06,0.026
"DTE..34","TWFE",0.974,2.10196414811218e-05,4.03630570225401e-05,0.013
"DTE..34","TWFE.ever.adopted",0.968,0.00012808967786172,5.5322767148594e-05,0.018
"DTE..35","group.time.ATT",0.998,-7.39693319098978e-05,9.53372169863708e-06,0
"DTE..35","group.time.ATT.ever.adopted",0.963,-0.000143644461528826,3.02945133946064e-05,0.02
"DTE..35","stacked.regression",0.948,-8.57489927137638e-05,9.47474242285888e-06,0.027
"DTE..35","TWFE",0.978,-0.000136967240931511,3.80827927875094e-05,0.009
"DTE..35","TWFE.ever.adopted",0.961,-0.000236854658771997,9.79329125464346e-05,0.018
"DTE..36","group.time.ATT",0.944,-0.000312586964705216,3.23141026310007e-05,0.027
"DTE..36","group.time.ATT.ever.adopted",0.85,-0.000329250440655354,5.43403733649346e-05,0.079
"DTE..36","stacked.regression",0.943,-1.17796608038661e-05,9.09347715170503e-06,0.026
"DTE..36","TWFE",0.979,-5.78632450415298e-05,3.55113306274503e-05,0.011
"DTE..36","TWFE.ever.adopted",0.981,-5.02553201972355e-05,3.61797898436512e-05,0.01
"DTE..37","group.time.ATT",0.945,0.000104023202363782,3.27215949086838e-05,0.026
"DTE..37","group.time.ATT.ever.adopted",0.845,0.000179432473050797,5.55927429506726e-05,0.072
"DTE..37","stacked.regression",0.903,0.000368787686672063,3.21972266886397e-05,0.044
"DTE..37","TWFE",0.965,0.0002075514321619,5.38004287955372e-05,0.021
"DTE..37","TWFE.ever.adopted",0.964,6.89330954726457e-05,0.000110626234328329,0.015
"DTE..38","group.time.ATT",0.947,0.000381624623824508,3.37438776863102e-05,0.023
"DTE..38","group.time.ATT.ever.adopted",0.86,0.000397122033909191,5.52459311467149e-05,0.061
"DTE..38","stacked.regression",0.898,0.000264764484308282,3.0850200573552e-05,0.043
"DTE..38","TWFE",0.979,0.000117748941328083,4.95797026980977e-05,0.009
"DTE..38","TWFE.ever.adopted",0.98,0.000124700946037764,5.8726950194701e-05,0.006
"DTE..39","group.time.ATT",0.946,-0.000217099820407409,3.50805394261109e-05,0.03
"DTE..39","group.time.ATT.ever.adopted",0.85,-0.00027468225204418,5.9649577106458e-05,0.079
"DTE..39","stacked.regression",0.891,-0.000116860139516227,3.12904018790358e-05,0.051
"DTE..39","TWFE",0.973,-0.000268292176982886,5.13015557664738e-05,0.016
"DTE..39","TWFE.ever.adopted",0.963,-0.000412724336954187,0.000108249209721634,0.02
"DTE..4","group.time.ATT",0.999,2.39978927675868e-05,9.1288134529727e-06,0.001
"DTE..4","group.time.ATT.ever.adopted",0.958,-0.000116873770658156,2.79721234582316e-05,0.021
"DTE..4","stacked.regression",0.944,-1.36516732282546e-06,9.24676403851747e-06,0.028
"DTE..4","TWFE",0.974,-2.65626307506283e-05,4.09531097748848e-05,0.013
"DTE..4","TWFE.ever.adopted",0.967,4.3286448421359e-05,5.43906300515641e-05,0.014
"DTE..40","group.time.ATT",0.944,0.000277987386969313,3.3846636163566e-05,0.025
"DTE..40","group.time.ATT.ever.adopted",0.848,0.000165697606810434,5.85523832543316e-05,0.064
"DTE..40","stacked.regression",0.907,0.000100239680891182,3.2104487834047e-05,0.043
"DTE..40","TWFE",0.968,-2.83355659117361e-05,5.1797713532656e-05,0.015
"DTE..40","TWFE.ever.adopted",0.977,4.98893148038298e-05,6.10988466862035e-05,0.009
"DTE..41","group.time.ATT",0.95,-0.000234524751671933,3.19008159392957e-05,0.029
"DTE..41","group.time.ATT.ever.adopted",0.837,-1.99763680664661e-05,5.47721480335208e-05,0.084
"DTE..41","stacked.regression",0.909,-0.000177747706078131,3.0678603882482e-05,0.05
"DTE..41","TWFE",0.973,-0.000313716163242617,5.15129367587564e-05,0.013
"DTE..41","TWFE.ever.adopted",0.97,-0.000369707775032231,0.000110798574622631,0.014
"DTE..42","group.time.ATT",0.945,3.78299840928524e-05,3.05954289655393e-05,0.025
"DTE..42","group.time.ATT.ever.adopted",0.859,-8.96801844266991e-05,5.21974104561719e-05,0.079
"DTE..42","stacked.regression",0.909,5.67770455938027e-05,3.08760119939413e-05,0.043
"DTE..42","TWFE",0.971,-8.52155802848291e-05,5.16803207855026e-05,0.018
"DTE..42","TWFE.ever.adopted",0.973,-8.54209245646475e-05,6.24879223353012e-05,0.016
"DTE..43","group.time.ATT",0.953,6.91242804086497e-05,3.18724277757463e-05,0.029
"DTE..43","group.time.ATT.ever.adopted",0.857,0.000141483216615181,5.58715985360964e-05,0.06
"DTE..43","stacked.regression",0.898,1.89470615009503e-05,3.0781528986723e-05,0.051
"DTE..43","TWFE",0.974,-0.000124768025778749,5.06846816529331e-05,0.011
"DTE..43","TWFE.ever.adopted",0.96,-0.000207648394647017,0.000111813323876218,0.022
"DTE..44","group.time.ATT",0.937,-0.000364868263742624,3.13633683790062e-05,0.034
"DTE..44","group.time.ATT.ever.adopted",0.865,-0.00044374734671317,5.19662734308045e-05,0.071
"DTE..44","stacked.regression",0.885,-5.01772189076993e-05,3.14453030002781e-05,0.054
"DTE..44","TWFE",0.974,-0.000199410208745411,4.9811625521739e-05,0.012
"DTE..44","TWFE.ever.adopted",0.98,-0.000219403449407271,6.1189696040055e-05,0.013
"DTE..45","group.time.ATT",0.946,0.000204552919114074,3.14653895251693e-05,0.027
"DTE..45","group.time.ATT.ever.adopted",0.859,0.000326594034295831,5.20860242001425e-05,0.065
"DTE..45","stacked.regression",0.904,0.000314691044834924,2.91939208244226e-05,0.04
"DTE..45","TWFE",0.975,0.000168389509782534,5.14221227542757e-05,0.014
"DTE..45","TWFE.ever.adopted",0.961,6.72284956228194e-05,0.000111016650878577,0.017
"DTE..46","group.time.ATT",0.953,0.000177522183921873,3.17147745848122e-05,0.023
"DTE..46","group.time.ATT.ever.adopted",0.842,-0.000115731117237006,5.3638325953568e-05,0.089
"DTE..46","stacked.regression",0.906,0.00011013812572085,3.18180754356492e-05,0.047
"DTE..46","TWFE",0.965,-2.34347707979732e-05,5.08563999691661e-05,0.021
"DTE..46","TWFE.ever.adopted",0.963,3.05666230712187e-05,6.36350447350089e-05,0.021
"DTE..47","group.time.ATT",0.949,-0.000267266816102645,3.22220030643964e-05,0.023
"DTE..47","group.time.ATT.ever.adopted",0.84,-0.000110602550173957,5.5857811269804e-05,0.084
"DTE..47","stacked.regression",0.904,-6.73840582010225e-05,2.8825309261081e-05,0.041
"DTE..47","TWFE",0.979,-0.000222324359118509,4.89012185954322e-05,0.013
"DTE..47","TWFE.ever.adopted",0.965,-0.000373757392606352,0.000109124378802247,0.019
"DTE..48","group.time.ATT",0.847,-0.000219207765056243,6.58516717917986e-05,0.081
"DTE..48","group.time.ATT.ever.adopted",0.382,-0.000210842391641872,0.000180981030891589,0.318
"DTE..48","stacked.regression",0.902,0.000199882757901622,3.3121214543674e-05,0.041
"DTE..48","TWFE",0.973,6.05087131449174e-05,4.83753713235011e-05,0.017
"DTE..48","TWFE.ever.adopted",0.986,8.63528474961998e-05,4.79439968021493e-05,0.008
"DTE..49","group.time.ATT",0.846,0.00013677102181363,5.88456376381797e-05,0.079
"DTE..49","group.time.ATT.ever.adopted",0.386,0.000244589700485484,0.000163114809179589,0.299
"DTE..49","stacked.regression",0.839,0.000285654248214796,6.06210538516953e-05,0.08
"DTE..49","TWFE",0.963,0.000247323714361219,6.58658533481219e-05,0.014
"DTE..49","TWFE.ever.adopted",0.958,0.000207689926695328,0.00012996617704245,0.017
"DTE..5","group.time.ATT",0.997,-0.000100410434301534,8.8995833161079e-06,0.001
"DTE..5","group.time.ATT.ever.adopted",0.959,9.59489970097866e-05,2.83312944084621e-05,0.016
"DTE..5","stacked.regression",0.947,-2.53630600904122e-05,8.83242044956657e-06,0.032
"DTE..5","TWFE",0.983,-2.79836173781863e-05,3.77215961552507e-05,0.006
"DTE..5","TWFE.ever.adopted",0.965,4.28174418794e-05,8.19584211799609e-05,0.017
"DTE..50","group.time.ATT",0.859,0.000194755680382086,6.13474570539648e-05,0.066
"DTE..50","group.time.ATT.ever.adopted",0.383,3.01387469763472e-05,0.000171383528304367,0.321
"DTE..50","stacked.regression",0.847,0.000148883226401166,5.72219972549198e-05,0.079
"DTE..50","TWFE",0.962,9.51890073667662e-05,6.77718258229648e-05,0.018
"DTE..50","TWFE.ever.adopted",0.959,0.000103901925044375,8.18531142868785e-05,0.02
"DTE..51","group.time.ATT",0.835,-0.000192074612865696,6.64678274095829e-05,0.08
"DTE..51","group.time.ATT.ever.adopted",0.357,-0.000166347259751731,0.000192257004248832,0.316
"DTE..51","stacked.regression",0.851,-4.58724539809199e-05,6.13908901643844e-05,0.071
"DTE..51","TWFE",0.962,-9.41840550213285e-05,7.22312361239132e-05,0.018
"DTE..51","TWFE.ever.adopted",0.953,-0.000145494840828676,0.000138380814908488,0.024
"DTE..52","group.time.ATT",0.853,0.000145116289572015,5.91445176213023e-05,0.074
"DTE..52","group.time.ATT.ever.adopted",0.405,0.000161212276510746,0.000172387019171662,0.292
"DTE..52","stacked.regression",0.843,0.000146202158884776,5.79631956462699e-05,0.085
"DTE..52","TWFE",0.95,9.01737735411181e-05,6.86572506457123e-05,0.019
"DTE..52","TWFE.ever.adopted",0.956,9.38343121317632e-05,8.44769069184109e-05,0.02
"DTE..53","group.time.ATT",0.845,6.92111537761944e-06,6.28507466636636e-05,0.075
"DTE..53","group.time.ATT.ever.adopted",0.368,0.000475589023108649,0.000177860560713291,0.315
"DTE..53","stacked.regression",0.841,1.08586931276183e-06,6.36369462381657e-05,0.082
"DTE..53","TWFE",0.969,-5.58963295254408e-05,6.58387394225323e-05,0.019
"DTE..53","TWFE.ever.adopted",0.966,-0.000126987319069792,0.000128070105331133,0.014
"DTE..54","group.time.ATT",0.842,-0.0001934243943812,6.78377292928795e-05,0.072
"DTE..54","group.time.ATT.ever.adopted",0.382,-0.000877266916892857,0.000189175996196914,0.337
"DTE..54","stacked.regression",0.836,-5.83524606485772e-06,6.42523202988381e-05,0.078
"DTE..54","TWFE",0.951,-6.9255727221523e-05,6.87425074774832e-05,0.023
"DTE..54","TWFE.ever.adopted",0.965,-4.89467302338675e-05,7.5841283383691e-05,0.016
"DTE..55","group.time.ATT",0.854,0.000353294763873076,6.73642026304462e-05,0.074
"DTE..55","group.time.ATT.ever.adopted",0.379,0.000793798089006544,0.000186194447232766,0.29
"DTE..55","stacked.regression",0.838,0.000187589148316342,6.2221145748928e-05,0.079
"DTE..55","TWFE",0.949,0.000116182293832186,6.91277412637661e-05,0.023
"DTE..55","TWFE.ever.adopted",0.95,-1.31551344956108e-05,0.000137690922254314,0.021
"DTE..56","group.time.ATT",0.587,-2.47164847302162e-05,8.40540672170055e-05,0.211
"DTE..56","stacked.regression",0.821,-0.000165705615556733,6.37005717155946e-05,0.093
"DTE..56","TWFE",0.961,-0.000211839058747584,6.61568476037465e-05,0.023
"DTE..56","TWFE.ever.adopted",0.955,-0.000170874100279611,7.4900476448432e-05,0.025
"DTE..57","group.time.ATT",0.584,0.000300059596318786,7.81746732329136e-05,0.201
"DTE..57","stacked.regression",0.402,-0.000394034882694576,7.21127480030686e-05,0.314
"DTE..57","TWFE",0.978,9.89053585114258e-07,6.97795072677869e-05,0.012
"DTE..57","TWFE.ever.adopted",0.976,-0.000204952508677096,0.000137512840539821,0.011
"DTE..58","group.time.ATT",0.6,-0.000441980599707415,7.59790785483639e-05,0.226
"DTE..58","stacked.regression",0.399,-0.000694094479013362,7.46069516468025e-05,0.321
"DTE..58","TWFE",0.977,-0.000252706495231518,7.08243002438655e-05,0.012
"DTE..58","TWFE.ever.adopted",0.976,-0.000122953047139528,9.37670229799754e-05,0.013
"DTE..59","group.time.ATT",0.591,1.77482801304214e-05,7.98084747920235e-05,0.195
"DTE..59","stacked.regression",0.386,-0.000252113879305947,7.79498589331228e-05,0.323
"DTE..59","TWFE",0.972,0.000164381932915282,7.67106909425572e-05,0.012
"DTE..59","TWFE.ever.adopted",0.966,7.94260043161661e-05,0.000150104122315968,0.012
"DTE..6","group.time.ATT",0.997,1.24018425927526e-05,9.10110911187418e-06,0.003
"DTE..6","group.time.ATT.ever.adopted",0.95,5.20564441930449e-05,2.92329149552514e-05,0.027
"DTE..6","stacked.regression",0.955,7.50473742111218e-05,9.18969902559083e-06,0.022
"DTE..6","TWFE",0.977,3.98109281915429e-05,3.89649780768331e-05,0.012
"DTE..6","TWFE.ever.adopted",0.979,9.19306326183929e-05,4.71368292326098e-05,0.014
"DTE..60","group.time.ATT",0.587,0.000518064384517679,7.90818837691131e-05,0.197
"DTE..60","stacked.regression",0.4,-0.000269862159436368,7.39325631507876e-05,0.315
"DTE..60","TWFE",0.983,0.000128636448578617,7.37529317568177e-05,0.008
"DTE..60","TWFE.ever.adopted",0.978,7.39193930559254e-05,9.56947066379463e-05,0.012
"DTE..61","group.time.ATT",0.598,-0.00037177999454913,7.85545711921841e-05,0.205
"DTE..61","stacked.regression",0.367,-0.000787926543954048,7.75348702558596e-05,0.354
"DTE..61","TWFE",0.971,-0.000380871196266099,7.75813035974143e-05,0.018
"DTE..61","TWFE.ever.adopted",0.962,-0.000463733445198516,0.00015074750549993,0.018
"DTE..62","group.time.ATT",0.591,0.000339542142599913,7.45964042292659e-05,0.194
"DTE..62","stacked.regression",0.397,-0.000416146549404917,7.09342415192712e-05,0.315
"DTE..62","TWFE",0.982,-1.82971979673413e-05,7.41946703564852e-05,0.009
"DTE..62","TWFE.ever.adopted",0.972,-7.8394818954961e-05,9.83167170459913e-05,0.013
"DTE..63","group.time.ATT",0.604,-0.000335698101652048,7.11824397701715e-05,0.209
"DTE..63","stacked.regression",0.385,-0.00075568869200483,7.46151885530686e-05,0.339
"DTE..63","TWFE",0.982,-0.000347446414415346,6.98223398102306e-05,0.01
"DTE..63","TWFE.ever.adopted",0.966,-0.000431827733282639,0.00014672515787112,0.016
"DTE..64","group.time.ATT",0.628,0.000192891469563843,6.94001560917059e-05,0.174
"DTE..64","stacked.regression",0.401,-0.000419990590352783,7.48447447450052e-05,0.318
"DTE..64","TWFE",0.984,4.78726780641645e-06,7.04764598498328e-05,0.005
"DTE..64","TWFE.ever.adopted",0.979,0.000107794164463665,9.11765278918929e-05,0.011
"DTE..65","group.time.ATT",0.607,-0.000202909158939051,7.59595585208851e-05,0.21
"DTE..65","stacked.regression",0.414,-0.000612882059916625,8.03027866648089e-05,0.313
"DTE..65","TWFE",0.976,-0.000214756307956747,7.48436006585048e-05,0.012
"DTE..65","TWFE.ever.adopted",0.962,-0.000341898144910683,0.000154237282348958,0.014
"DTE..66","stacked.regression",0.422,-0.000409972900977575,7.20560555341141e-05,0.294
