"parameter","method","coverage","bias","MSE","power"
"DTE..7","stacked.regression",0.946,-0.000100895898548198,8.18431454583405e-06,0.025
"DTE..7","TWFE",0.968,-4.60222257569615e-05,6.23014075577965e-05,0.017
"DTE..7","TWFE.ever.adopted",0.968,-4.60222257569615e-05,6.23014075577965e-05,0.017
"DTE..8","group.time.ATT",0.997,-7.50821075684369e-05,7.97771127974129e-06,0.001
"DTE..8","group.time.ATT.ever.adopted",0.946,-0.000201077757243869,3.3760983001293e-05,0.03
"DTE..8","stacked.regression",0.951,-9.75921106603194e-05,8.09150534342569e-06,0.028
"DTE..8","TWFE",0.966,-0.000260348251616365,5.35875389402525e-05,0.018
"DTE..8","TWFE.ever.adopted",0.966,-0.000260348251616365,5.35875389402525e-05,0.018
"DTE..9","group.time.ATT",0.997,-8.74113706734242e-05,7.672723353433e-06,0.002
"DTE..9","group.time.ATT.ever.adopted",0.961,-0.000117809945861831,3.08750551917156e-05,0.016
"DTE..9","stacked.regression",0.953,-2.25100030918822e-05,8.05613831434971e-06,0.024
"DTE..9","TWFE",0.956,-5.63581778109879e-05,6.94480961487294e-05,0.024
"DTE..9","TWFE.ever.adopted",0.956,-5.63581778109879e-05,6.94480961487294e-05,0.024
"DTE.0","group.time.ATT",0.999,-0.000155587215424811,8.07244506464114e-06,0.653
"DTE.0","group.time.ATT.ever.adopted",0.951,-0.000227735095784589,3.21179087381996e-05,0.331
"DTE.0","stacked.regression",0.952,-0.000155587215424811,8.07244506464114e-06,0.938
"DTE.0","TWFE",0.95,-0.000177433623466614,6.69255139843065e-05,0.204
"DTE.0","TWFE.ever.adopted",0.95,-0.000177433623466614,6.69255139843065e-05,0.204
"DTE.1","group.time.ATT",0.996,-5.76212784150201e-05,7.84692214039589e-06,0.645
"DTE.1","group.time.ATT.ever.adopted",0.962,0.000113768817883173,3.07417048905741e-05,0.32
"DTE.1","stacked.regression",0.945,-5.76212784150202e-05,7.84692214039589e-06,0.938
"DTE.1","TWFE",0.957,0.000204415757549143,6.78791526831087e-05,0.188
"DTE.1","TWFE.ever.adopted",0.957,0.000204415757549143,6.78791526831087e-05,0.188
"DTE.10","group.time.ATT",0.996,-6.15034840216613e-05,8.74850346663269e-06,0.593
"DTE.10","group.time.ATT.ever.adopted",0.963,-0.00018033619245103,3.30139353313609e-05,0.316
"DTE.10","stacked.regression",0.945,-6.15034840216615e-05,8.74850346663269e-06,0.912
"DTE.10","TWFE",0.967,-7.57066626712434e-05,6.75323986903836e-05,0.198
"DTE.10","TWFE.ever.adopted",0.967,-7.57066626712434e-05,6.75323986903836e-05,0.198
"DTE.11","group.time.ATT",0.995,-0.000118180305957307,9.15477507782244e-06,0.621
"DTE.11","group.time.ATT.ever.adopted",0.959,0.000104633908460532,3.68332946733337e-05,0.308
"DTE.11","stacked.regression",0.942,-0.000118180305957307,9.15477507782244e-06,0.917
"DTE.11","TWFE",0.964,0.000189507074296343,6.35063044009138e-05,0.186
"DTE.11","TWFE.ever.adopted",0.964,0.000189507074296343,6.35063044009138e-05,0.186
"DTE.12","group.time.ATT",0.993,-3.11961773407257e-05,9.25222378168864e-06,0.914
"DTE.12","group.time.ATT.ever.adopted",0.868,7.88528662019812e-05,5.99057745961524e-05,0.517
"DTE.12","stacked.regression",0.947,-3.11961773407259e-05,9.25222378168864e-06,0.996
"DTE.12","TWFE",0.955,-2.24530182840267e-05,7.75356997086124e-05,0.389
"DTE.12","TWFE.ever.adopted",0.955,-2.24530182840267e-05,7.75356997086124e-05,0.389
"DTE.13","group.time.ATT",0.997,-1.25920052927817e-05,9.40963767321824e-06,0.902
"DTE.13","group.time.ATT.ever.adopted",0.866,0.000384629429641425,6.71117003333346e-05,0.51
"DTE.13","stacked.regression",0.932,-1.2592005292782e-05,9.40963767321825e-06,0.999
"DTE.13","TWFE",0.952,0.000328396229579663,7.37177295917274e-05,0.388
"DTE.13","TWFE.ever.adopted",0.952,0.000328396229579663,7.37177295917274e-05,0.388
"DTE.14","group.time.ATT",0.997,0.000128475378805564,9.14365440052796e-06,0.909
"DTE.14","group.time.ATT.ever.adopted",0.871,0.000219706472528469,6.22689831081393e-05,0.512
"DTE.14","stacked.regression",0.944,0.000128475378805564,9.14365440052796e-06,0.997
"DTE.14","TWFE",0.944,0.000136844458764317,7.63782543121804e-05,0.424
"DTE.14","TWFE.ever.adopted",0.944,0.000136844458764317,7.63782543121804e-05,0.424
"DTE.15","group.time.ATT",0.998,-2.38875378571072e-05,8.65194708159794e-06,0.919
"DTE.15","group.time.ATT.ever.adopted",0.888,-7.45534718500755e-05,6.1107926496275e-05,0.514
"DTE.15","stacked.regression",0.939,-2.38875378571073e-05,8.65194708159794e-06,0.997
"DTE.15","TWFE",0.939,-5.78311133992227e-05,6.93125526784588e-05,0.449
"DTE.15","TWFE.ever.adopted",0.939,-5.78311133992227e-05,6.93125526784588e-05,0.449
"DTE.16","group.time.ATT",0.997,-8.59647098599383e-05,9.32010158843197e-06,0.898
"DTE.16","group.time.ATT.ever.adopted",0.867,0.000302531194379601,6.37208940705623e-05,0.479
"DTE.16","stacked.regression",0.955,-8.59647098599385e-05,9.32010158843197e-06,0.993
"DTE.16","TWFE",0.966,6.49692266239584e-05,7.38963296583879e-05,0.354
"DTE.16","TWFE.ever.adopted",0.966,6.49692266239584e-05,7.38963296583879e-05,0.354
"DTE.17","group.time.ATT",0.995,-0.000138264050398792,9.87123475873415e-06,0.904
"DTE.17","group.time.ATT.ever.adopted",0.849,4.26740184838733e-05,6.6270108493621e-05,0.524
"DTE.17","stacked.regression",0.943,-0.000138264050398792,9.87123475873415e-06,0.993
"DTE.17","TWFE",0.968,8.11366837719477e-05,6.70216725509488e-05,0.39
"DTE.17","TWFE.ever.adopted",0.968,8.11366837719477e-05,6.70216725509488e-05,0.39
"DTE.18","group.time.ATT",0.996,-0.000133371537912503,9.49699418798642e-06,0.903
"DTE.18","group.time.ATT.ever.adopted",0.865,0.000251682680329036,7.1919753087638e-05,0.456
"DTE.18","stacked.regression",0.936,-0.000133371537912503,9.49699418798642e-06,0.994
"DTE.18","TWFE",0.959,-9.74025218554083e-05,8.21140777826467e-05,0.361
"DTE.18","TWFE.ever.adopted",0.959,-9.74025218554083e-05,8.21140777826467e-05,0.361
"DTE.19","group.time.ATT",0.997,-7.84703449148366e-05,9.04946067189833e-06,0.903
"DTE.19","group.time.ATT.ever.adopted",0.875,0.000250072146424998,7.39165493804952e-05,0.49
"DTE.19","stacked.regression",0.949,-7.84703449148368e-05,9.04946067189833e-06,0.996
"DTE.19","TWFE",0.95,0.000146326221366695,7.6516579802436e-05,0.368
"DTE.19","TWFE.ever.adopted",0.95,0.000146326221366695,7.6516579802436e-05,0.368
"DTE.2","group.time.ATT",0.996,4.45409835939948e-07,7.79453059182789e-06,0.628
"DTE.2","group.time.ATT.ever.adopted",0.961,7.65000064139521e-05,3.17326100876866e-05,0.303
"DTE.2","stacked.regression",0.948,4.45409835940011e-07,7.79453059182789e-06,0.93
"DTE.2","TWFE",0.953,0.000191957686583816,6.43570349940297e-05,0.191
"DTE.2","TWFE.ever.adopted",0.953,0.000191957686583816,6.43570349940297e-05,0.191
"DTE.20","group.time.ATT",0.996,-0.000144704770768657,8.72677008904128e-06,0.908
"DTE.20","group.time.ATT.ever.adopted",0.536,0.00023306734847809,8.12774117716367e-05,0.783
"DTE.20","stacked.regression",0.942,-0.000144704770768657,8.72677008904128e-06,0.993
"DTE.20","TWFE",0.955,6.18873214742116e-05,8.51251849548844e-05,0.338
"DTE.20","TWFE.ever.adopted",0.955,6.18873214742116e-05,8.51251849548844e-05,0.338
"DTE.21","group.time.ATT",0.995,-3.90660346788369e-05,1.00185126637023e-05,0.897
"DTE.21","group.time.ATT.ever.adopted",0.553,0.000172439861035501,7.84096854000531e-05,0.792
"DTE.21","stacked.regression",0.938,-3.90660346788369e-05,1.00185126637023e-05,0.995
"DTE.21","TWFE",0.954,-4.00154605279724e-05,7.82213213662452e-05,0.361
"DTE.21","TWFE.ever.adopted",0.954,-4.00154605279724e-05,7.82213213662452e-05,0.361
"DTE.22","group.time.ATT",0.996,4.64376189107517e-05,8.82537971164336e-06,0.901
"DTE.22","group.time.ATT.ever.adopted",0.56,0.000492647855833661,8.38075936962915e-05,0.775
"DTE.22","stacked.regression",0.957,4.64376189107517e-05,8.82537971164336e-06,0.998
"DTE.22","TWFE",0.973,-0.000138568335540291,6.09995925315602e-05,0.409
"DTE.22","TWFE.ever.adopted",0.973,-0.000138568335540291,6.09995925315602e-05,0.409
"DTE.23","group.time.ATT",0.994,-8.98772837067374e-05,9.12499987699637e-06,0.906
"DTE.23","group.time.ATT.ever.adopted",0.542,0.000372016503584717,7.92385731576201e-05,0.787
"DTE.23","stacked.regression",0.946,-8.98772837067378e-05,9.12499987699637e-06,0.992
"DTE.23","TWFE",0.977,0.00017897127045911,5.27077904352952e-05,0.413
"DTE.23","TWFE.ever.adopted",0.977,0.00017897127045911,5.27077904352952e-05,0.413
"DTE.24","group.time.ATT",0.996,-7.71207008255657e-05,9.56167766137738e-06,0.972
"DTE.24","group.time.ATT.ever.adopted",0.563,0.000205244720185542,7.91798222519936e-05,0.915
"DTE.24","stacked.regression",0.944,-7.71207008255662e-05,9.56167766137738e-06,1
"DTE.24","TWFE",0.94,5.44989691601385e-05,0.000101350697448621,0.548
"DTE.24","TWFE.ever.adopted",0.94,5.44989691601385e-05,0.000101350697448621,0.548
"DTE.25","group.time.ATT",0.995,-0.000112663393585443,1.04011724735491e-05,0.973
"DTE.25","group.time.ATT.ever.adopted",0.577,0.000355666467092852,7.83771601873515e-05,0.905
"DTE.25","stacked.regression",0.934,-0.000112663393585443,1.04011724735491e-05,1
"DTE.25","TWFE",0.937,2.13218529849591e-05,8.85667831187527e-05,0.596
"DTE.25","TWFE.ever.adopted",0.937,2.13218529849591e-05,8.85667831187527e-05,0.596
"DTE.26","group.time.ATT",0.995,-9.44588575700403e-05,1.03665571585915e-05,0.979
"DTE.26","group.time.ATT.ever.adopted",0.54,0.000137623285486124,7.80725914964206e-05,0.912
"DTE.26","stacked.regression",0.937,-9.44588575700403e-05,1.03665571585915e-05,1
"DTE.26","TWFE",0.958,-7.23157884604649e-05,9.71120219749123e-05,0.537
"DTE.26","TWFE.ever.adopted",0.958,-7.23157884604649e-05,9.71120219749123e-05,0.537
"DTE.27","group.time.ATT",0.995,-9.71180844648669e-05,1.00843605344634e-05,0.976
"DTE.27","group.time.ATT.ever.adopted",0.559,0.000496777747687784,7.77528038574006e-05,0.903
"DTE.27","stacked.regression",0.952,-9.71180844648672e-05,1.00843605344634e-05,1
"DTE.27","TWFE",0.944,8.54829206033832e-05,8.22304084357707e-05,0.576
"DTE.27","TWFE.ever.adopted",0.944,8.54829206033832e-05,8.22304084357707e-05,0.576
"DTE.28","group.time.ATT",0.995,-0.000185082698249147,1.05639920643588e-05,0.976
"DTE.28","group.time.ATT.ever.adopted",0.543,0.0004016541878514,8.83253012154104e-05,0.905
"DTE.28","stacked.regression",0.937,-0.000185082698249147,1.05639920643588e-05,1
"DTE.28","TWFE",0.95,1.57634897756762e-05,9.77618614787028e-05,0.493
"DTE.28","TWFE.ever.adopted",0.95,1.57634897756762e-05,9.77618614787028e-05,0.493
"DTE.29","group.time.ATT",0.996,-0.000250285656030434,1.02342318637027e-05,0.974
"DTE.29","group.time.ATT.ever.adopted",0.525,0.000355283037396938,8.28825710472466e-05,0.897
"DTE.29","stacked.regression",0.943,-0.000250285656030434,1.02342318637027e-05,1
"DTE.29","TWFE",0.951,0.00014152031551207,8.81681938764067e-05,0.534
"DTE.29","TWFE.ever.adopted",0.951,0.00014152031551207,8.81681938764067e-05,0.534
"DTE.3","group.time.ATT",0.999,-3.35836763130199e-05,8.42274360634405e-06,0.62
"DTE.3","group.time.ATT.ever.adopted",0.969,6.64793763983302e-05,3.03628153319922e-05,0.33
"DTE.3","stacked.regression",0.949,-3.358367631302e-05,8.42274360634405e-06,0.922
"DTE.3","TWFE",0.947,1.55611530681878e-06,6.82696830253334e-05,0.226
"DTE.3","TWFE.ever.adopted",0.947,1.55611530681878e-06,6.82696830253334e-05,0.226
"DTE.30","group.time.ATT",0.998,-2.99625981128433e-05,9.90538132710033e-06,0.975
"DTE.30","stacked.regression",0.947,-2.99625981128437e-05,9.90538132710033e-06,1
"DTE.30","TWFE",0.955,-0.000141435036413334,0.000103368011381788,0.506
"DTE.30","TWFE.ever.adopted",0.955,-0.000141435036413334,0.000103368011381788,0.506
"DTE.31","group.time.ATT",0.998,-7.84389598591557e-05,1.05417379454873e-05,0.975
"DTE.31","stacked.regression",0.948,-7.84389598591563e-05,1.05417379454873e-05,1
"DTE.31","TWFE",0.95,0.000339741602874411,8.67792496544426e-05,0.545
"DTE.31","TWFE.ever.adopted",0.95,0.000339741602874411,8.67792496544426e-05,0.545
"DTE.32","group.time.ATT",0.994,-2.286816808956e-05,1.0926812151484e-05,0.972
"DTE.32","stacked.regression",0.934,-2.28681680895601e-05,1.0926812151484e-05,1
"DTE.32","TWFE",0.938,-1.75309540485705e-05,0.000108109881801992,0.476
"DTE.32","TWFE.ever.adopted",0.938,-1.75309540485705e-05,0.000108109881801992,0.476
"DTE.33","group.time.ATT",0.995,7.33969153897148e-05,1.03495022676233e-05,0.979
"DTE.33","stacked.regression",0.947,7.33969153897145e-05,1.03495022676233e-05,1
"DTE.33","TWFE",0.95,1.17850145462148e-05,9.31026878212785e-05,0.562
"DTE.33","TWFE.ever.adopted",0.95,1.17850145462148e-05,9.31026878212785e-05,0.562
"DTE.34","group.time.ATT",0.992,-2.82833799722407e-06,1.0528761961067e-05,0.977
"DTE.34","stacked.regression",0.942,-2.82833799722424e-06,1.0528761961067e-05,1
"DTE.34","TWFE",0.972,4.29652586740977e-06,4.40774630920645e-05,0.809
"DTE.34","TWFE.ever.adopted",0.972,4.29652586740977e-06,4.40774630920645e-05,0.809
"DTE.35","group.time.ATT",0.995,-0.000124977712056539,9.89356663482647e-06,0.97
"DTE.35","stacked.regression",0.958,-0.000124977712056539,9.89356663482647e-06,1
"DTE.35","TWFE",0.976,-5.68902230257064e-05,4.25226996109253e-05,0.813
"DTE.35","TWFE.ever.adopted",0.976,-5.68902230257064e-05,4.25226996109253e-05,0.813
"DTE.4","group.time.ATT",0.997,-3.03115486668564e-05,7.11090685172103e-06,0.651
"DTE.4","group.time.ATT.ever.adopted",0.956,0.000156061447528634,2.93758128220847e-05,0.305
"DTE.4","stacked.regression",0.96,-3.03115486668564e-05,7.11090685172103e-06,0.944
"DTE.4","TWFE",0.972,-5.66451961418416e-05,5.42695871143752e-05,0.22
"DTE.4","TWFE.ever.adopted",0.972,-5.66451961418416e-05,5.42695871143752e-05,0.22
"DTE.5","group.time.ATT",0.997,-0.000137823881784177,8.13894849970295e-06,0.619
"DTE.5","group.time.ATT.ever.adopted",0.973,-7.44523662827293e-05,3.07349370027298e-05,0.327
"DTE.5","stacked.regression",0.935,-0.000137823881784177,8.13894849970295e-06,0.939
"DTE.5","TWFE",0.963,4.13202401996621e-05,5.62766878434651e-05,0.219
"DTE.5","TWFE.ever.adopted",0.963,4.13202401996621e-05,5.62766878434651e-05,0.219
"DTE.6","group.time.ATT",0.996,-1.64740613746771e-05,8.76667586880038e-06,0.595
"DTE.6","group.time.ATT.ever.adopted",0.951,-0.000125327027212159,3.24880567581615e-05,0.328
"DTE.6","stacked.regression",0.934,-1.64740613746773e-05,8.76667586880038e-06,0.912
"DTE.6","TWFE",0.95,-9.32934054992588e-05,7.04015399428956e-05,0.191
"DTE.6","TWFE.ever.adopted",0.95,-9.32934054992588e-05,7.04015399428956e-05,0.191
"DTE.7","group.time.ATT",0.995,-4.9358265224246e-05,9.18496284534002e-06,0.563
"DTE.7","group.time.ATT.ever.adopted",0.965,-0.000118207022395966,3.57443560424214e-05,0.342
"DTE.7","stacked.regression",0.949,-4.93582652242459e-05,9.18496284534002e-06,0.9
"DTE.7","TWFE",0.944,-5.45476452760491e-05,7.53366497472887e-05,0.21
"DTE.7","TWFE.ever.adopted",0.944,-5.45476452760491e-05,7.53366497472887e-05,0.21
"DTE.8","group.time.ATT",0.997,-1.96090631021654e-05,8.65554517477408e-06,0.579
"DTE.8","group.time.ATT.ever.adopted",0.953,-0.000113155412742512,3.16402069755809e-05,0.357
"DTE.8","stacked.regression",0.943,-1.96090631021655e-05,8.65554517477408e-06,0.904
"DTE.8","TWFE",0.963,-6.33630511251339e-05,7.13355109633455e-05,0.192
"DTE.8","TWFE.ever.adopted",0.963,-6.33630511251339e-05,7.13355109633455e-05,0.192
"DTE.9","group.time.ATT",0.997,-7.54275536979889e-05,9.5856163575686e-06,0.581
"DTE.9","group.time.ATT.ever.adopted",0.956,0.000165448405199891,3.10257161652698e-05,0.323
"DTE.9","stacked.regression",0.946,-7.54275536979889e-05,9.58561635756859e-06,0.901
"DTE.9","TWFE",0.959,0.000241471871140394,6.87014020158717e-05,0.185
"DTE.9","TWFE.ever.adopted",0.959,0.000241471871140394,6.87014020158717e-05,0.185
"DTE.avg","group.time.ATT",0.929,-6.46162172268201e-05,4.75140826046397e-06,1
"DTE.avg","group.time.ATT.ever.adopted",0.696,0.00121149383380363,2.28757161664882e-05,0.935
"DTE.avg","TWFE",0.816,0.000572116181515522,5.81365381622215e-07,1
"DTE.avg","TWFE.ever.adopted",0.058,0.00447345569217044,2.14920590672049e-05,1
"HTE","group.time.ATT",0.995,-4.25457017860816e-05,4.42863904853688e-06,0.619
"HTE","group.time.ATT.ever.adopted",0.907,0.00013020984763385,1.97524423727147e-05,0.563
"HTE","staggered.SA",0.867,0.00158908357658704,7.91162534089597e-06,0.984
"HTE","TWFE",0.917,0.000328206497144923,3.61767961238454e-07,1
"HTE","TWFE.ever.adopted",0.745,-0.00170380205330098,4.38319467422547e-06,1
